epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,16187.6,1.26823,1.17716,1.67191,0.82947,0.76364,0.82287,0.372,1.7576,1.10316,1.78798,0.0013268,0.0013268,0.0013268
104,16342.9,1.28165,1.1747,1.69117,0.66704,0.58182,0.64079,0.26888,1.97902,1.37321,2.0161,0.0013202,0.0013202,0.0013202
105,16495.6,1.24251,1.14822,1.66863,0.69964,0.51818,0.60602,0.22855,2.06213,1.57437,2.01246,0.0013136,0.0013136,0.0013136
106,16646.6,1.25111,1.15962,1.67898,0.7963,0.67523,0.73989,0.30268,2.05035,1.1215,2.02642,0.001307,0.001307,0.001307
107,16798.7,1.28351,1.144,1.70126,0.86611,0.73636,0.83859,0.41503,1.71451,1.01287,1.72629,0.0013004,0.0013004,0.0013004
108,16954,1.25268,1.18394,1.67433,0.7624,0.72727,0.73411,0.28759,2.16985,1.22416,2.09847,0.0012938,0.0012938,0.0012938
109,17113.8,1.31122,1.1802,1.72735,0.86782,0.71622,0.81927,0.37785,1.79053,0.9715,1.81787,0.0012872,0.0012872,0.0012872
110,17275.2,1.23984,1.12493,1.671,0.78161,0.79091,0.80546,0.35964,1.91664,1.04397,1.91635,0.0012806,0.0012806,0.0012806
111,17441.7,1.26495,1.12253,1.65279,0.76422,0.7,0.81077,0.44035,1.52181,1.06538,1.6379,0.001274,0.001274,0.001274
112,17607,1.23243,1.10493,1.65347,0.83372,0.73636,0.83573,0.41314,1.66518,0.96756,1.67939,0.0012674,0.0012674,0.0012674
113,17770.7,1.22543,1.11701,1.65139,0.83638,0.79,0.86877,0.46011,1.57346,0.92043,1.61946,0.0012608,0.0012608,0.0012608
114,17933.5,1.23943,1.11851,1.65783,0.8601,0.78248,0.86527,0.43807,1.60041,0.916,1.6444,0.0012542,0.0012542,0.0012542
115,18096.3,1.24117,1.14297,1.67925,0.87869,0.72727,0.826,0.44047,1.58874,1.00128,1.63808,0.0012476,0.0012476,0.0012476
116,18257.9,1.25017,1.13544,1.66142,0.89107,0.77273,0.88511,0.41648,1.6923,0.86229,1.70894,0.001241,0.001241,0.001241
117,18419.1,1.21741,1.11682,1.65353,0.91403,0.77319,0.86473,0.49054,1.51773,1.02301,1.60079,0.0012344,0.0012344,0.0012344
118,18585.6,1.23463,1.13173,1.6629,0.82257,0.77273,0.86384,0.45662,1.58529,0.97981,1.65811,0.0012278,0.0012278,0.0012278
