epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,24265.6,1.31654,0.95543,0.02087,0.9585,0.86869,0.95903,0.59849,1.33109,0.59101,0.02535,0.0008186,0.0008186,0.0008186
181,24407.3,1.29323,0.97021,0.02135,0.95744,0.90901,0.95698,0.58078,1.39418,0.53799,0.02806,0.000812,0.000812,0.000812
182,24545.7,1.28428,0.91426,0.01971,0.93833,0.92929,0.96858,0.61241,1.33042,0.52025,0.02469,0.0008054,0.0008054,0.0008054
183,24682.6,1.33905,0.98888,0.02096,0.94716,0.90535,0.96246,0.61438,1.26899,0.53984,0.02489,0.0007988,0.0007988,0.0007988
184,24818.9,1.2889,0.92403,0.02015,0.94512,0.89899,0.96279,0.61031,1.32814,0.58142,0.02524,0.0007922,0.0007922,0.0007922
185,24955.1,1.35233,0.93755,0.02164,0.89625,0.90909,0.9524,0.62029,1.33107,0.58396,0.02589,0.0007856,0.0007856,0.0007856
186,25092.1,1.29312,0.93711,0.02094,0.92742,0.90348,0.94782,0.61159,1.42949,0.5327,0.02624,0.000779,0.000779,0.000779
187,25226.5,1.31009,1.00532,0.02166,0.97825,0.90843,0.96247,0.58873,1.40135,0.60366,0.02606,0.0007724,0.0007724,0.0007724
188,25360.6,1.28445,0.92135,0.02048,0.94755,0.91248,0.96823,0.62599,1.3491,0.51312,0.0257,0.0007658,0.0007658,0.0007658
189,25495.3,1.27939,0.9312,0.0208,0.96572,0.91919,0.9703,0.63915,1.28605,0.54502,0.02365,0.0007592,0.0007592,0.0007592
190,25629.8,1.26939,0.92118,0.01991,0.95598,0.90909,0.97296,0.59008,1.40296,0.55304,0.02767,0.0007526,0.0007526,0.0007526
191,25771.5,1.28385,0.8923,0.02121,0.95645,0.91919,0.97163,0.6539,1.24847,0.46923,0.02307,0.000746,0.000746,0.000746
192,25910.7,1.23795,0.87777,0.0202,0.95377,0.85859,0.9417,0.62504,1.24661,0.71582,0.02342,0.0007394,0.0007394,0.0007394
193,26047.7,1.28422,0.92024,0.02168,0.96027,0.88889,0.95444,0.62237,1.31185,0.66633,0.02485,0.0007328,0.0007328,0.0007328
194,26184.1,1.26381,0.94986,0.02026,0.9408,0.90909,0.9511,0.6339,1.28946,0.60927,0.02422,0.0007262,0.0007262,0.0007262
195,26320.2,1.28006,1.02042,0.0215,0.96483,0.92929,0.95371,0.63593,1.24264,0.64515,0.02381,0.0007196,0.0007196,0.0007196
196,26459,1.23222,0.91602,0.01933,0.96799,0.91638,0.96834,0.62389,1.32047,0.5578,0.02494,0.000713,0.000713,0.000713
197,26604.7,1.30248,0.89438,0.02037,0.92981,0.93662,0.97456,0.61261,1.37188,0.53328,0.02587,0.0007064,0.0007064,0.0007064
198,26745.1,1.26088,0.90486,0.01926,0.93714,0.93939,0.9712,0.63465,1.31415,0.49123,0.0243,0.0006998,0.0006998,0.0006998
199,26886.2,1.26023,0.9156,0.01959,0.94404,0.89899,0.96789,0.62408,1.35803,0.54058,0.02581,0.0006932,0.0006932,0.0006932
200,27025.8,1.26023,0.9459,0.02012,0.9083,0.90048,0.96428,0.61959,1.36639,0.56146,0.02553,0.0006866,0.0006866,0.0006866
201,27166.5,1.26148,0.89432,0.01944,0.95335,0.90909,0.96964,0.5946,1.4096,0.52717,0.02726,0.00068,0.00068,0.00068
202,27307.8,1.26986,0.92479,0.02037,0.9474,0.90971,0.96895,0.60719,1.39943,0.53717,0.0263,0.0006734,0.0006734,0.0006734
203,27449,1.26121,0.8556,0.01999,0.90257,0.94949,0.9696,0.63535,1.32419,0.46123,0.02488,0.0006668,0.0006668,0.0006668
204,27589.4,1.26017,0.91561,0.0199,0.92895,0.92447,0.97539,0.65652,1.25013,0.48389,0.02349,0.0006602,0.0006602,0.0006602
205,27730,1.26537,0.90418,0.02058,0.94827,0.92585,0.96598,0.66113,1.20787,0.56793,0.02309,0.0006536,0.0006536,0.0006536
206,27872.5,1.28744,0.86335,0.0197,0.96215,0.89899,0.96636,0.69193,1.16053,0.53281,0.0219,0.000647,0.000647,0.000647
207,28014.1,1.30132,0.89599,0.02118,1,0.88881,0.95983,0.62748,1.34898,0.64623,0.02545,0.0006404,0.0006404,0.0006404
208,28153.5,1.26336,0.86215,0.01909,1,0.89888,0.96939,0.65639,1.31014,0.50708,0.02488,0.0006338,0.0006338,0.0006338
209,28295.4,1.2642,0.86393,0.02014,0.97017,0.88889,0.96853,0.66318,1.24934,0.49607,0.02345,0.0006272,0.0006272,0.0006272
210,28433.9,1.23466,0.89176,0.01914,1,0.89543,0.95972,0.62665,1.32622,0.59271,0.02555,0.0006206,0.0006206,0.0006206
211,28574.2,1.24778,0.90286,0.01899,0.94759,0.91919,0.95605,0.60124,1.37187,0.64102,0.02545,0.000614,0.000614,0.000614
212,28715.2,1.27252,0.87432,0.02016,0.95773,0.91557,0.96452,0.615,1.39381,0.6115,0.02643,0.0006074,0.0006074,0.0006074
213,28856.4,1.26644,0.91372,0.02006,0.97549,0.89899,0.97021,0.63072,1.31852,0.59935,0.02372,0.0006008,0.0006008,0.0006008
214,28996.1,1.23262,0.91598,0.01954,0.95805,0.92275,0.96627,0.64394,1.23058,0.56258,0.02331,0.0005942,0.0005942,0.0005942
215,29134.4,1.27015,0.87713,0.02032,0.93698,0.91919,0.96049,0.64732,1.24427,0.50519,0.02382,0.0005876,0.0005876,0.0005876
216,29275.6,1.25312,0.87866,0.01927,0.87346,0.92929,0.96315,0.64051,1.24387,0.5376,0.02323,0.000581,0.000581,0.000581
217,29416,1.22526,0.83908,0.01938,0.93369,0.90909,0.96639,0.62711,1.29314,0.55498,0.02417,0.0005744,0.0005744,0.0005744
218,29557.3,1.25499,0.88137,0.01969,0.98658,0.85859,0.96432,0.65459,1.32106,0.53514,0.02559,0.0005678,0.0005678,0.0005678
219,29701.5,1.25347,0.89519,0.02092,0.98869,0.8827,0.9632,0.63906,1.34642,0.51634,0.02556,0.0005612,0.0005612,0.0005612
220,29840.5,1.21268,0.89928,0.01939,0.95704,0.90019,0.96428,0.6381,1.30352,0.53556,0.02372,0.0005546,0.0005546,0.0005546
221,29979.2,1.25056,0.87289,0.02024,1,0.91806,0.97062,0.64821,1.31476,0.49013,0.02398,0.000548,0.000548,0.000548
222,30119.9,1.20033,0.90881,0.01965,0.9763,0.90909,0.97174,0.6179,1.32836,0.54351,0.02429,0.0005414,0.0005414,0.0005414
223,30262.3,1.20645,0.88097,0.01901,0.96863,0.93569,0.97326,0.64734,1.36314,0.5107,0.02476,0.0005348,0.0005348,0.0005348
224,30403.2,1.23929,0.86084,0.01965,0.97064,0.88889,0.96793,0.62614,1.41593,0.51474,0.02586,0.0005282,0.0005282,0.0005282
225,30543.1,1.24249,0.8394,0.01929,0.96896,0.94595,0.97379,0.6531,1.31972,0.48842,0.02419,0.0005216,0.0005216,0.0005216
226,30683.7,1.15536,0.82242,0.01881,0.98867,0.88115,0.96694,0.63258,1.31827,0.56778,0.02452,0.000515,0.000515,0.000515
227,30823.7,1.22903,0.87777,0.01944,1,0.89412,0.96771,0.63853,1.24785,0.60886,0.02315,0.0005084,0.0005084,0.0005084
228,30962.1,1.19228,0.79918,0.01888,1,0.91801,0.97376,0.61644,1.32052,0.53555,0.02469,0.0005018,0.0005018,0.0005018
229,31101.8,1.22739,0.86176,0.02005,0.99475,0.91919,0.97297,0.6254,1.33932,0.52232,0.02514,0.0004952,0.0004952,0.0004952
230,31240.2,1.21344,0.81318,0.02024,0.96721,0.8939,0.95963,0.63067,1.23171,0.5915,0.02234,0.0004886,0.0004886,0.0004886
231,31379.6,1.21976,0.82715,0.01883,0.97547,0.92929,0.96589,0.61178,1.2991,0.53666,0.02381,0.000482,0.000482,0.000482
232,31522.2,1.2341,0.8717,0.01863,0.97874,0.93002,0.97004,0.65,1.2223,0.53331,0.02271,0.0004754,0.0004754,0.0004754
233,31664.4,1.22706,0.82343,0.01869,0.96811,0.91983,0.97165,0.65354,1.23114,0.52107,0.02282,0.0004688,0.0004688,0.0004688
234,31804.9,1.21754,0.83543,0.01822,0.9842,0.92929,0.97542,0.63451,1.30226,0.50916,0.02393,0.0004622,0.0004622,0.0004622
235,31946.7,1.19368,0.86307,0.01835,0.98921,0.92616,0.96981,0.63945,1.2924,0.52893,0.02524,0.0004556,0.0004556,0.0004556
236,32088.4,1.17359,0.86779,0.01858,0.98755,0.88889,0.95647,0.64805,1.26699,0.58203,0.02462,0.000449,0.000449,0.000449
237,32228,1.18268,0.83205,0.01851,0.97822,0.90733,0.95986,0.64166,1.2854,0.58426,0.02405,0.0004424,0.0004424,0.0004424
238,32368.1,1.15744,0.8511,0.01829,0.99294,0.87879,0.96283,0.62375,1.26559,0.62721,0.02329,0.0004358,0.0004358,0.0004358
239,32509.5,1.22579,0.84857,0.01935,0.98879,0.89121,0.96622,0.62098,1.31866,0.59161,0.02404,0.0004292,0.0004292,0.0004292
240,32651.3,1.18379,0.83792,0.01864,0.99492,0.89899,0.96897,0.6029,1.35569,0.58517,0.0252,0.0004226,0.0004226,0.0004226
241,32791.8,1.19839,0.82305,0.01821,1,0.908,0.96736,0.6393,1.25687,0.59048,0.02267,0.000416,0.000416,0.000416
242,32933.6,1.18092,0.81797,0.0176,0.97842,0.91617,0.97034,0.63392,1.29994,0.51465,0.02411,0.0004094,0.0004094,0.0004094
243,33076.2,1.26222,0.86835,0.01991,0.98887,0.89747,0.97266,0.64718,1.26017,0.51708,0.02289,0.0004028,0.0004028,0.0004028
244,33215.6,1.18478,0.88978,0.01896,0.94359,0.93939,0.97733,0.66536,1.20928,0.50902,0.02205,0.0003962,0.0003962,0.0003962
245,33355.6,1.1883,0.85027,0.01789,0.97843,0.91625,0.97694,0.68179,1.16687,0.50014,0.02117,0.0003896,0.0003896,0.0003896
246,33493.8,1.15742,0.84416,0.01819,0.9786,0.92396,0.97612,0.65866,1.19015,0.52485,0.02121,0.000383,0.000383,0.000383
247,33634.9,1.17293,0.84323,0.01897,0.99293,0.93939,0.98051,0.66639,1.17692,0.49901,0.02105,0.0003764,0.0003764,0.0003764
248,33773.7,1.16397,0.7774,0.01782,0.97954,0.93939,0.97849,0.65571,1.23231,0.46409,0.02273,0.0003698,0.0003698,0.0003698
249,33913.4,1.19903,0.77836,0.01883,0.98936,0.93899,0.97889,0.64618,1.29817,0.45685,0.02311,0.0003632,0.0003632,0.0003632
250,34049.3,1.20199,0.78926,0.01895,0.97963,0.90909,0.97843,0.62634,1.30631,0.5223,0.0235,0.0003566,0.0003566,0.0003566
251,34183.3,1.20424,0.79622,0.01868,0.97813,0.9034,0.9761,0.63869,1.25601,0.53342,0.02262,0.00035,0.00035,0.00035
252,34327.4,1.15877,0.77283,0.01768,0.98666,0.91919,0.97857,0.6489,1.28073,0.47875,0.02419,0.0003434,0.0003434,0.0003434
253,34476,1.2052,0.85417,0.01823,0.98805,0.92929,0.97434,0.6517,1.25991,0.47876,0.02308,0.0003368,0.0003368,0.0003368
254,34624.1,1.21561,0.85365,0.01839,1,0.86788,0.97259,0.63403,1.30691,0.5125,0.02417,0.0003302,0.0003302,0.0003302
255,34773.6,1.16917,0.79603,0.01872,0.98882,0.90909,0.9739,0.62563,1.31221,0.50516,0.02409,0.0003236,0.0003236,0.0003236
256,34919.5,1.14921,0.77466,0.01735,0.98823,0.91919,0.97476,0.65693,1.25279,0.49344,0.02295,0.000317,0.000317,0.000317
