epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,48895.4,0.4549,0.37452,0.99051,0.82096,0.82058,0.86074,0.65307,0.91108,1.05409,1.37597,0.000552875,0.000552875,0.000552875
171,49192.5,0.46399,0.39231,0.987,0.85058,0.80512,0.86872,0.67196,0.88433,1.15655,1.32386,0.00054875,0.00054875,0.00054875
172,49486.3,0.45108,0.38546,0.98334,0.84626,0.8389,0.87888,0.67871,0.88693,0.95873,1.34514,0.000544625,0.000544625,0.000544625
173,49778.2,0.44755,0.39622,0.97999,0.84807,0.82916,0.87991,0.68089,0.89379,0.88471,1.33579,0.0005405,0.0005405,0.0005405
174,50070.8,0.45957,0.38065,0.99058,0.84379,0.86498,0.88593,0.68489,0.88636,0.87526,1.32631,0.000536375,0.000536375,0.000536375
175,50362.3,0.44631,0.39104,0.97932,0.84105,0.86051,0.88375,0.68327,0.88357,0.88542,1.32392,0.00053225,0.00053225,0.00053225
176,50650.6,0.44951,0.38855,0.98552,0.84212,0.86353,0.88226,0.68043,0.86929,0.88642,1.31884,0.000528125,0.000528125,0.000528125
177,50932.3,0.44286,0.37641,0.97303,0.85998,0.83423,0.8803,0.67198,0.88794,0.89218,1.36473,0.000524,0.000524,0.000524
178,51216.7,0.43824,0.37255,0.97163,0.84995,0.84091,0.87694,0.67115,0.90547,1.04435,1.36658,0.000519875,0.000519875,0.000519875
179,51512.4,0.43119,0.37752,0.96424,0.84816,0.82935,0.87864,0.67318,0.90763,1.03771,1.37364,0.00051575,0.00051575,0.00051575
180,51800.2,0.43526,0.38359,0.9744,0.83499,0.84181,0.87481,0.67631,0.87497,0.98428,1.32173,0.000511625,0.000511625,0.000511625
181,52089.4,0.44191,0.36919,0.97572,0.82839,0.83523,0.84995,0.65517,0.89231,0.96469,1.34443,0.0005075,0.0005075,0.0005075
182,52378,0.43301,0.37911,0.96536,0.80112,0.82845,0.85165,0.65528,0.89076,0.87162,1.3652,0.000503375,0.000503375,0.000503375
183,52666,0.42513,0.36423,0.97321,0.8479,0.80388,0.8728,0.67547,0.87564,0.94652,1.34085,0.00049925,0.00049925,0.00049925
184,52959.4,0.43248,0.369,0.96971,0.81823,0.81415,0.86484,0.66962,0.90311,1.03059,1.38186,0.000495125,0.000495125,0.000495125
185,53253,0.42204,0.37359,0.95971,0.83402,0.82717,0.86698,0.66465,0.89696,0.92484,1.37542,0.000491,0.000491,0.000491
186,53546.7,0.41977,0.361,0.95343,0.82433,0.84578,0.86852,0.67162,0.90055,0.91112,1.38455,0.000486875,0.000486875,0.000486875
187,53840,0.42289,0.36284,0.95871,0.81426,0.81158,0.86124,0.67076,0.89136,1.04085,1.37336,0.00048275,0.00048275,0.00048275
188,54133.1,0.42337,0.36265,0.96722,0.82843,0.8316,0.86755,0.67335,0.89546,1.06613,1.37255,0.000478625,0.000478625,0.000478625
189,54426.9,0.42308,0.37146,0.96485,0.81004,0.8096,0.85696,0.66504,0.90961,1.252,1.39653,0.0004745,0.0004745,0.0004745
190,54720.3,0.43057,0.36626,0.97203,0.83116,0.85243,0.87473,0.67906,0.89058,0.97851,1.36725,0.000470375,0.000470375,0.000470375
191,55014.6,0.41645,0.35292,0.95126,0.82235,0.8482,0.87459,0.67702,0.88305,0.90045,1.34829,0.00046625,0.00046625,0.00046625
192,55308.9,0.41217,0.35838,0.9504,0.82893,0.84462,0.87941,0.67683,0.90002,1.00889,1.38251,0.000462125,0.000462125,0.000462125
193,55599.7,0.41617,0.35905,0.95957,0.83564,0.84693,0.87073,0.6677,0.90254,1.09179,1.37742,0.000458,0.000458,0.000458
194,55890.2,0.41237,0.36422,0.9575,0.83762,0.8151,0.8706,0.67281,0.88662,1.01908,1.34502,0.000453875,0.000453875,0.000453875
195,56179.4,0.40379,0.34762,0.95398,0.82785,0.83871,0.88102,0.67683,0.90263,0.98881,1.36443,0.00044975,0.00044975,0.00044975
196,56468.4,0.40786,0.35754,0.96005,0.82465,0.83722,0.87294,0.66993,0.91391,1.0035,1.39266,0.000445625,0.000445625,0.000445625
197,56756.6,0.40879,0.35658,0.9532,0.82504,0.82444,0.87308,0.67136,0.89936,1.03581,1.37945,0.0004415,0.0004415,0.0004415
198,57046,0.40644,0.34875,0.95233,0.84424,0.85935,0.89507,0.68772,0.90543,0.98494,1.39733,0.000437375,0.000437375,0.000437375
199,57334.1,0.39983,0.3422,0.9552,0.83707,0.8402,0.87744,0.6697,0.9035,1.03877,1.40401,0.00043325,0.00043325,0.00043325
200,57630.6,0.40298,0.34249,0.95865,0.82621,0.85709,0.87429,0.67255,0.89506,1.0132,1.3815,0.000429125,0.000429125,0.000429125
201,57925.1,0.40171,0.35855,0.95883,0.84074,0.82765,0.86745,0.67304,0.88489,1.05981,1.35394,0.000425,0.000425,0.000425
202,58214.7,0.4011,0.33971,0.9458,0.84613,0.83401,0.87769,0.67483,0.90058,1.06403,1.37637,0.000420875,0.000420875,0.000420875
203,58504.6,0.3956,0.34298,0.95328,0.8295,0.82754,0.86492,0.67159,0.8922,1.03578,1.36824,0.00041675,0.00041675,0.00041675
204,58794.3,0.39264,0.34325,0.95392,0.8488,0.82172,0.8644,0.67056,0.88649,1.10516,1.37416,0.000412625,0.000412625,0.000412625
205,59083.5,0.39122,0.33807,0.93941,0.83663,0.84352,0.86731,0.6754,0.89346,1.04543,1.37515,0.0004085,0.0004085,0.0004085
206,59372.3,0.37823,0.33477,0.94112,0.82535,0.82954,0.86201,0.66734,0.89756,1.09157,1.3768,0.000404375,0.000404375,0.000404375
207,59661.3,0.39089,0.34058,0.93842,0.84406,0.8138,0.87023,0.67235,0.8917,1.09591,1.36779,0.00040025,0.00040025,0.00040025
208,59951.2,0.3917,0.33125,0.9455,0.84093,0.83043,0.86902,0.67821,0.89303,1.01764,1.37466,0.000396125,0.000396125,0.000396125
209,60251.9,0.39457,0.34768,0.95442,0.8278,0.84207,0.8615,0.67056,0.88458,1.01138,1.37007,0.000392,0.000392,0.000392
210,60544.4,0.37385,0.33526,0.93974,0.82625,0.8455,0.86667,0.66953,0.89272,0.85843,1.38216,0.000387875,0.000387875,0.000387875
211,60838.2,0.3793,0.34059,0.931,0.82399,0.83011,0.86386,0.67125,0.89891,0.94198,1.38382,0.00038375,0.00038375,0.00038375
212,61132.8,0.3793,0.33381,0.93721,0.82816,0.8402,0.87474,0.67244,0.89554,0.9081,1.39986,0.000379625,0.000379625,0.000379625
213,61427.6,0.37621,0.33377,0.93861,0.82521,0.81528,0.85976,0.66377,0.89557,1.11509,1.39418,0.0003755,0.0003755,0.0003755
214,61720.8,0.39717,0.32742,0.94543,0.83502,0.82708,0.8743,0.67552,0.88249,1.03563,1.37094,0.000371375,0.000371375,0.000371375
215,62014.7,0.37356,0.32657,0.93486,0.84901,0.82665,0.88434,0.67712,0.89679,0.95184,1.40464,0.00036725,0.00036725,0.00036725
216,62308.7,0.36754,0.3306,0.92876,0.84892,0.84411,0.88109,0.66987,0.8964,0.885,1.38818,0.000363125,0.000363125,0.000363125
217,62604,0.37672,0.32538,0.91946,0.85499,0.84757,0.8898,0.68513,0.89964,0.90155,1.38943,0.000359,0.000359,0.000359
218,62898.3,0.37283,0.32897,0.92539,0.83432,0.8311,0.87272,0.67298,0.89963,1.03513,1.41519,0.000354875,0.000354875,0.000354875
219,63194.1,0.36962,0.31938,0.93243,0.82892,0.83018,0.86437,0.66526,0.90215,0.91897,1.43042,0.00035075,0.00035075,0.00035075
220,63488.5,0.3633,0.31956,0.92639,0.83749,0.83907,0.87121,0.67007,0.89371,0.85778,1.4189,0.000346625,0.000346625,0.000346625
221,63782.1,0.37698,0.32493,0.93418,0.83378,0.82826,0.86767,0.6672,0.90814,0.8838,1.41497,0.0003425,0.0003425,0.0003425
222,64074,0.36835,0.32313,0.93499,0.83976,0.83049,0.88133,0.67248,0.90856,0.85142,1.41448,0.000338375,0.000338375,0.000338375
223,64364.5,0.3607,0.31833,0.92946,0.83511,0.84907,0.87497,0.66573,0.9121,0.95572,1.43385,0.00033425,0.00033425,0.00033425
224,64653.1,0.3671,0.32023,0.93417,0.833,0.83578,0.86683,0.66247,0.92038,0.97235,1.4462,0.000330125,0.000330125,0.000330125
225,64942.4,0.36223,0.31226,0.93025,0.81994,0.83798,0.86409,0.66109,0.91519,0.94547,1.45399,0.000326,0.000326,0.000326
226,65230.1,0.35888,0.32154,0.92843,0.8325,0.84504,0.86251,0.66026,0.90646,0.95273,1.44302,0.000321875,0.000321875,0.000321875
227,65516.5,0.3545,0.32479,0.92405,0.82081,0.83515,0.86405,0.67097,0.8998,1.08755,1.44401,0.00031775,0.00031775,0.00031775
228,65807.3,0.35197,0.32286,0.92648,0.81706,0.84029,0.86401,0.66875,0.89843,1.03767,1.43088,0.000313625,0.000313625,0.000313625
229,66101.5,0.36155,0.31721,0.92657,0.82034,0.84116,0.86636,0.66723,0.89497,1.06542,1.42332,0.0003095,0.0003095,0.0003095
230,66393.6,0.34918,0.31645,0.91165,0.8293,0.83692,0.86961,0.67181,0.9002,1.08152,1.43027,0.000305375,0.000305375,0.000305375
231,66684.1,0.34842,0.311,0.91634,0.83514,0.84896,0.88537,0.681,0.90412,0.99597,1.45616,0.00030125,0.00030125,0.00030125
232,66974.3,0.35865,0.32642,0.92553,0.8245,0.84609,0.88167,0.67955,0.90521,0.95632,1.45922,0.000297125,0.000297125,0.000297125
233,67264.5,0.34653,0.31261,0.92262,0.81262,0.83756,0.88176,0.6792,0.89819,1.01593,1.44292,0.000293,0.000293,0.000293
234,67552.4,0.34154,0.30697,0.91183,0.82244,0.84554,0.88351,0.67774,0.89054,1.01755,1.4363,0.000288875,0.000288875,0.000288875
235,67839.7,0.35017,0.30786,0.92014,0.82929,0.85243,0.88692,0.6815,0.88669,0.982,1.43252,0.00028475,0.00028475,0.00028475
236,68128.2,0.34282,0.31082,0.92997,0.8116,0.85898,0.87147,0.66888,0.8878,1.04317,1.43002,0.000280625,0.000280625,0.000280625
237,68424.8,0.33914,0.30313,0.91036,0.82896,0.85856,0.87164,0.66758,0.90366,1.00251,1.46493,0.0002765,0.0002765,0.0002765
238,68721.7,0.34609,0.30167,0.92847,0.82737,0.86401,0.87725,0.67758,0.89103,0.99392,1.43739,0.000272375,0.000272375,0.000272375
239,69020.2,0.3395,0.30509,0.9151,0.84508,0.86687,0.87673,0.6776,0.89396,0.96804,1.4242,0.00026825,0.00026825,0.00026825
240,69311.2,0.33158,0.30504,0.90841,0.83345,0.8614,0.8795,0.67924,0.88841,0.95599,1.42796,0.000264125,0.000264125,0.000264125
241,69604,0.33898,0.3046,0.91689,0.825,0.85093,0.87333,0.6768,0.89499,1.0082,1.44514,0.00026,0.00026,0.00026
242,69895.9,0.33568,0.29847,0.92059,0.83604,0.86437,0.88353,0.6766,0.90638,0.99196,1.46086,0.000255875,0.000255875,0.000255875
243,70187.1,0.3348,0.30189,0.91099,0.8227,0.85146,0.87672,0.67739,0.89999,1.02455,1.4593,0.00025175,0.00025175,0.00025175
244,70479.8,0.32872,0.2989,0.90289,0.82176,0.84935,0.86863,0.67418,0.89718,1.10982,1.45273,0.000247625,0.000247625,0.000247625
245,70772,0.3292,0.30141,0.91139,0.81143,0.85152,0.86062,0.66601,0.89306,1.13268,1.4504,0.0002435,0.0002435,0.0002435
246,71065.1,0.3241,0.30104,0.91025,0.82326,0.85561,0.85978,0.66627,0.88916,1.09226,1.43331,0.000239375,0.000239375,0.000239375
247,71386.2,0.33385,0.29953,0.91838,0.81235,0.85599,0.86458,0.66754,0.89179,1.06153,1.44364,0.00023525,0.00023525,0.00023525
248,71683.5,0.32472,0.29952,0.90032,0.81585,0.84413,0.86749,0.67029,0.89137,1.03872,1.43887,0.000231125,0.000231125,0.000231125
