epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,15402,0.77576,0.91551,1.12733,0.70334,0.75069,0.79199,0.63537,0.75079,0.98481,1.08161,0.0009695,0.0009695,0.0009695
70,15619.7,0.78283,0.88863,1.11768,0.68535,0.74205,0.81639,0.64832,0.75851,0.88691,1.08092,0.000965375,0.000965375,0.000965375
71,15837.9,0.79507,0.9189,1.1319,0.57756,0.77432,0.71427,0.57949,0.73418,1.14435,1.07701,0.00096125,0.00096125,0.00096125
72,16057.4,0.75647,0.88515,1.11809,0.73088,0.70847,0.78292,0.63632,0.71829,0.88104,1.08152,0.000957125,0.000957125,0.000957125
73,16277,0.75747,0.89827,1.11209,0.66148,0.77859,0.765,0.62337,0.70955,0.94102,1.06883,0.000953,0.000953,0.000953
74,16496.7,0.75472,0.87852,1.12285,0.66756,0.79578,0.80008,0.66077,0.70754,0.90612,1.06705,0.000948875,0.000948875,0.000948875
75,16714.3,0.74965,0.86573,1.11896,0.70565,0.70322,0.76687,0.60469,0.78334,1.05656,1.11665,0.00094475,0.00094475,0.00094475
76,16930.5,0.78296,0.8987,1.11958,0.69382,0.76917,0.79594,0.65865,0.69847,0.87564,1.07027,0.000940625,0.000940625,0.000940625
77,17147.2,0.73986,0.86767,1.10452,0.70879,0.71257,0.78144,0.6304,0.71592,0.86835,1.06507,0.0009365,0.0009365,0.0009365
78,17365.7,0.75292,0.88146,1.11337,0.72688,0.67329,0.76787,0.62673,0.72652,0.88886,1.06486,0.000932375,0.000932375,0.000932375
79,17584.5,0.74814,0.85266,1.1067,0.73591,0.78232,0.82338,0.67378,0.75172,0.84849,1.09106,0.00092825,0.00092825,0.00092825
80,17804.3,0.75423,0.8326,1.11614,0.61401,0.84405,0.79773,0.6524,0.70644,0.87704,1.05504,0.000924125,0.000924125,0.000924125
81,18022.9,0.73397,0.85043,1.10723,0.66809,0.77771,0.78687,0.63963,0.74625,0.89163,1.09083,0.00092,0.00092,0.00092
82,18239,0.75693,0.86396,1.11383,0.74002,0.74478,0.80603,0.65566,0.7574,0.90713,1.07606,0.000915875,0.000915875,0.000915875
83,18457.7,0.73525,0.81133,1.08714,0.70166,0.7294,0.78598,0.65379,0.68197,0.96334,1.03749,0.00091175,0.00091175,0.00091175
84,18676.1,0.72272,0.81261,1.09799,0.68215,0.67154,0.76081,0.6199,0.74252,0.99426,1.06566,0.000907625,0.000907625,0.000907625
85,18894.7,0.75633,0.82481,1.10867,0.70562,0.75021,0.79018,0.65322,0.71748,0.90157,1.06254,0.0009035,0.0009035,0.0009035
86,19113.7,0.75652,0.80826,1.10682,0.66175,0.67307,0.77166,0.62229,0.77549,1.00129,1.10222,0.000899375,0.000899375,0.000899375
87,19333.2,0.73895,0.80637,1.10107,0.7503,0.7571,0.80752,0.654,0.73976,0.93579,1.07344,0.00089525,0.00089525,0.00089525
88,19552.5,0.73873,0.81956,1.09315,0.50076,0.69285,0.65566,0.53825,0.72485,1.43017,1.07317,0.000891125,0.000891125,0.000891125
89,19770.9,0.72897,0.80921,1.09895,0.61401,0.84034,0.78714,0.63451,0.75305,0.92653,1.10084,0.000887,0.000887,0.000887
90,19989,0.74192,0.7945,1.1074,0.70061,0.72046,0.79819,0.65662,0.70891,0.91414,1.05683,0.000882875,0.000882875,0.000882875
91,20209.5,0.73624,0.80177,1.09338,0.69429,0.7496,0.79398,0.64765,0.71335,0.90728,1.06201,0.00087875,0.00087875,0.00087875
92,20429.3,0.71648,0.784,1.0867,0.76502,0.72019,0.82121,0.66948,0.75681,0.88747,1.08087,0.000874625,0.000874625,0.000874625
93,20647.8,0.71514,0.76781,1.09102,0.68184,0.75811,0.7982,0.6502,0.72621,0.97998,1.07099,0.0008705,0.0008705,0.0008705
94,20866.9,0.7122,0.78976,1.09464,0.73054,0.77108,0.8267,0.68209,0.72616,0.86476,1.07495,0.000866375,0.000866375,0.000866375
95,21085.2,0.72811,0.76377,1.09558,0.68581,0.768,0.80634,0.64147,0.78176,0.89945,1.09239,0.00086225,0.00086225,0.00086225
96,21304.2,0.71965,0.76448,1.09603,0.72839,0.58775,0.75845,0.63127,0.71119,1.18717,1.05124,0.000858125,0.000858125,0.000858125
97,21523.3,0.6976,0.74454,1.07734,0.79264,0.60309,0.72224,0.59641,0.73122,1.29057,1.07894,0.000854,0.000854,0.000854
98,21743.8,0.72149,0.74069,1.10125,0.60031,0.84143,0.79477,0.65729,0.69387,0.97275,1.05453,0.000849875,0.000849875,0.000849875
99,21963.4,0.72409,0.73183,1.08677,0.56272,0.71125,0.66931,0.54569,0.7388,1.39315,1.07736,0.00084575,0.00084575,0.00084575
100,22182.7,0.70293,0.7539,1.08225,0.61486,0.74453,0.76585,0.61981,0.76221,1.02993,1.09628,0.000841625,0.000841625,0.000841625
101,22404.4,0.72227,0.74087,1.08768,0.7066,0.75424,0.81877,0.65985,0.74219,0.89556,1.08607,0.0008375,0.0008375,0.0008375
102,22625.2,0.7085,0.69963,1.08309,0.71084,0.72262,0.81025,0.66263,0.72105,0.94613,1.05751,0.000833375,0.000833375,0.000833375
103,22844.2,0.71465,0.71796,1.08642,0.70729,0.69814,0.77648,0.63895,0.69947,1.13631,1.04791,0.00082925,0.00082925,0.00082925
104,23063.1,0.68467,0.69897,1.0682,0.81782,0.75043,0.84574,0.68689,0.73471,0.81224,1.07658,0.000825125,0.000825125,0.000825125
105,23282.9,0.69282,0.71035,1.07668,0.75964,0.79446,0.84876,0.71554,0.67764,0.80738,1.02378,0.000821,0.000821,0.000821
106,23499.6,0.71385,0.72808,1.08861,0.74184,0.76812,0.81926,0.68401,0.70942,0.89042,1.0507,0.000816875,0.000816875,0.000816875
107,23717.5,0.68288,0.66972,1.0682,0.69846,0.74613,0.80055,0.66451,0.70281,1.05874,1.0462,0.00081275,0.00081275,0.00081275
108,23937.4,0.69131,0.68344,1.06741,0.56067,0.7851,0.75485,0.6035,0.74759,1.28264,1.09462,0.000808625,0.000808625,0.000808625
109,24159,0.6908,0.69205,1.06323,0.76309,0.75654,0.83265,0.68522,0.70887,0.88448,1.05118,0.0008045,0.0008045,0.0008045
110,24376,0.67807,0.65934,1.05777,0.71908,0.80242,0.83641,0.68141,0.72955,0.82069,1.06571,0.000800375,0.000800375,0.000800375
111,24595.3,0.688,0.65998,1.06646,0.69481,0.74751,0.80367,0.65637,0.73479,0.98056,1.0742,0.00079625,0.00079625,0.00079625
112,24815.1,0.70229,0.69953,1.08231,0.69171,0.72385,0.78522,0.64421,0.72269,0.9526,1.05342,0.000792125,0.000792125,0.000792125
113,25034.9,0.68568,0.70872,1.07344,0.79281,0.70254,0.8081,0.66182,0.74237,0.95371,1.07034,0.000788,0.000788,0.000788
114,25254.2,0.68719,0.65206,1.07525,0.80589,0.78997,0.84583,0.69301,0.70987,0.81008,1.04332,0.000783875,0.000783875,0.000783875
115,25473.1,0.69011,0.64899,1.07743,0.73143,0.76432,0.82927,0.68844,0.70877,0.91351,1.03485,0.00077975,0.00077975,0.00077975
116,25692.1,0.67253,0.63337,1.06055,0.74269,0.78667,0.85288,0.69665,0.73706,0.80298,1.0815,0.000775625,0.000775625,0.000775625
117,25911.8,0.68533,0.66057,1.07568,0.69654,0.81259,0.82279,0.6796,0.7123,0.93129,1.05841,0.0007715,0.0007715,0.0007715
118,26131.3,0.67993,0.63875,1.05991,0.73653,0.7814,0.8115,0.67909,0.67545,0.96925,1.02919,0.000767375,0.000767375,0.000767375
119,26351.1,0.67504,0.64033,1.06316,0.77483,0.74067,0.83804,0.70358,0.69619,0.87021,1.04636,0.00076325,0.00076325,0.00076325
120,26569.8,0.66591,0.65678,1.05818,0.74171,0.77721,0.83288,0.69222,0.70062,0.85256,1.04084,0.000759125,0.000759125,0.000759125
121,26789.6,0.65982,0.64237,1.06625,0.79846,0.65697,0.74194,0.61418,0.70853,1.14866,1.04512,0.000755,0.000755,0.000755
122,27009.6,0.67555,0.66462,1.07042,0.76277,0.7663,0.82364,0.6809,0.705,0.86425,1.0445,0.000750875,0.000750875,0.000750875
123,27228.9,0.68727,0.64509,1.07252,0.78372,0.75623,0.8473,0.7042,0.6925,0.80095,1.04699,0.00074675,0.00074675,0.00074675
124,27446.3,0.6722,0.62833,1.06314,0.75638,0.71822,0.80916,0.66476,0.70137,1.02045,1.04864,0.000742625,0.000742625,0.000742625
125,27662.7,0.68512,0.63492,1.07171,0.72571,0.83321,0.85765,0.69885,0.74172,0.8625,1.07232,0.0007385,0.0007385,0.0007385
126,27879.8,0.6731,0.62429,1.06566,0.74652,0.82318,0.8534,0.70336,0.70752,0.81269,1.04616,0.000734375,0.000734375,0.000734375
127,28098.3,0.6554,0.61723,1.06134,0.63645,0.80451,0.79682,0.6584,0.71474,0.95498,1.05185,0.00073025,0.00073025,0.00073025
128,28317.6,0.66005,0.58945,1.05974,0.72698,0.75652,0.83184,0.69898,0.68759,0.88065,1.04068,0.000726125,0.000726125,0.000726125
129,28536,0.64245,0.58369,1.04915,0.71354,0.83539,0.85477,0.70725,0.70068,0.86785,1.0474,0.000722,0.000722,0.000722
130,28754.2,0.65739,0.61599,1.05049,0.77226,0.75486,0.81667,0.6753,0.71234,1.01022,1.05628,0.000717875,0.000717875,0.000717875
131,28972.2,0.65383,0.59757,1.05286,0.79102,0.79374,0.86252,0.73125,0.67205,0.77707,1.02537,0.00071375,0.00071375,0.00071375
132,29189.1,0.65944,0.60747,1.05536,0.71862,0.84387,0.86839,0.71522,0.69721,0.77246,1.02968,0.000709625,0.000709625,0.000709625
133,29408.1,0.6423,0.59413,1.049,0.76448,0.74511,0.81715,0.68936,0.6817,0.90111,1.03276,0.0007055,0.0007055,0.0007055
134,29619.4,0.65757,0.59104,1.05101,0.76598,0.75821,0.81596,0.68301,0.68516,0.87432,1.04002,0.000701375,0.000701375,0.000701375
135,29837.6,0.65512,0.57506,1.05573,0.77813,0.79225,0.84362,0.69739,0.72299,0.85827,1.05943,0.00069725,0.00069725,0.00069725
136,30057.7,0.62733,0.57957,1.04298,0.73449,0.74684,0.83768,0.69775,0.71263,0.97689,1.05823,0.000693125,0.000693125,0.000693125
137,30278.1,0.63173,0.58017,1.05319,0.74953,0.68721,0.7991,0.66915,0.69233,1.03815,1.05447,0.000689,0.000689,0.000689
138,30485.7,0.64541,0.61131,1.05376,0.7645,0.78028,0.81676,0.67738,0.69908,0.91823,1.03833,0.000684875,0.000684875,0.000684875
139,30693,0.63016,0.5758,1.04724,0.75168,0.76275,0.81674,0.68213,0.69985,0.87317,1.04498,0.00068075,0.00068075,0.00068075
140,30907.1,0.65617,0.58437,1.05442,0.72319,0.71603,0.79739,0.66097,0.70089,1.00768,1.05323,0.000676625,0.000676625,0.000676625
141,31115.8,0.6471,0.58115,1.05687,0.72124,0.78399,0.79706,0.66692,0.70324,0.93114,1.04612,0.0006725,0.0006725,0.0006725
142,31323.9,0.63254,0.55001,1.04042,0.7829,0.73542,0.82034,0.69409,0.68239,1.03712,1.03174,0.000668375,0.000668375,0.000668375
143,31531.1,0.64652,0.56867,1.04978,0.74402,0.82599,0.86295,0.72284,0.70128,0.76388,1.0391,0.00066425,0.00066425,0.00066425
144,31739,0.62292,0.57225,1.04081,0.78401,0.81122,0.85939,0.72308,0.67092,0.8443,1.03682,0.000660125,0.000660125,0.000660125
145,31946.6,0.62895,0.54549,1.04331,0.73903,0.81389,0.85041,0.70507,0.69397,0.81761,1.0486,0.000656,0.000656,0.000656
146,32154.7,0.62689,0.54379,1.03892,0.76758,0.83289,0.85342,0.70373,0.7233,0.8456,1.07216,0.000651875,0.000651875,0.000651875
147,32362.8,0.64066,0.53877,1.04635,0.78655,0.74709,0.84678,0.70646,0.69339,0.8423,1.04134,0.00064775,0.00064775,0.00064775
148,32571,0.62789,0.52816,1.04072,0.78179,0.78564,0.83992,0.70446,0.6879,0.92647,1.04457,0.000643625,0.000643625,0.000643625
149,32778.5,0.63404,0.57425,1.0504,0.76179,0.78777,0.8334,0.70071,0.69103,0.98517,1.04426,0.0006395,0.0006395,0.0006395
150,32985.9,0.62705,0.55348,1.03738,0.7516,0.80987,0.84255,0.70416,0.68757,0.86167,1.03966,0.000635375,0.000635375,0.000635375
151,33193.7,0.6268,0.55317,1.03999,0.69509,0.82859,0.84261,0.7059,0.70682,0.80346,1.05044,0.00063125,0.00063125,0.00063125
152,33401,0.61668,0.53297,1.03067,0.73218,0.77963,0.8173,0.67808,0.70737,0.93463,1.05947,0.000627125,0.000627125,0.000627125
153,33607.7,0.62863,0.52995,1.04475,0.75691,0.78717,0.82103,0.68498,0.69599,0.88929,1.04715,0.000623,0.000623,0.000623
154,33815.1,0.61063,0.5203,1.03128,0.77109,0.78272,0.82984,0.6942,0.69331,0.81003,1.04662,0.000618875,0.000618875,0.000618875
155,34023,0.60263,0.52251,1.02517,0.75585,0.76798,0.82554,0.68806,0.69829,0.93452,1.04592,0.00061475,0.00061475,0.00061475
156,34231.4,0.62065,0.55494,1.04045,0.76597,0.76067,0.84053,0.70936,0.69158,0.89193,1.04329,0.000610625,0.000610625,0.000610625
157,34438.8,0.61287,0.50936,1.03997,0.73466,0.73953,0.82236,0.68723,0.72619,0.93713,1.06424,0.0006065,0.0006065,0.0006065
158,34646.5,0.62003,0.52551,1.04069,0.68117,0.80848,0.81726,0.67412,0.70825,0.98681,1.06201,0.000602375,0.000602375,0.000602375
159,34854.4,0.61439,0.52309,1.03758,0.74528,0.80424,0.82562,0.69182,0.68315,0.86825,1.03569,0.00059825,0.00059825,0.00059825
160,35062,0.60836,0.54086,1.03043,0.72892,0.78576,0.80646,0.67741,0.67929,0.94371,1.02213,0.000594125,0.000594125,0.000594125
161,35269.5,0.60427,0.50846,1.02944,0.79533,0.79491,0.8507,0.71957,0.66274,0.83567,1.01781,0.00059,0.00059,0.00059
162,35477.3,0.613,0.50984,1.03607,0.75645,0.85858,0.8536,0.7171,0.6848,0.80023,1.03367,0.000585875,0.000585875,0.000585875
163,35685.8,0.6025,0.50265,1.03527,0.83382,0.73394,0.86046,0.72175,0.7071,0.80036,1.05498,0.00058175,0.00058175,0.00058175
164,35893,0.59995,0.50708,1.03109,0.78174,0.79579,0.84505,0.71427,0.69563,0.84362,1.05963,0.000577625,0.000577625,0.000577625
165,36100.4,0.60181,0.50342,1.03082,0.79151,0.78793,0.85837,0.72451,0.68589,0.75486,1.03449,0.0005735,0.0005735,0.0005735
166,36307.8,0.60481,0.51628,1.02888,0.76106,0.83477,0.84986,0.70997,0.68295,0.79202,1.04398,0.000569375,0.000569375,0.000569375
167,36515.3,0.59616,0.51135,1.02886,0.79666,0.78917,0.84771,0.70975,0.68333,0.80695,1.04467,0.00056525,0.00056525,0.00056525
168,36721.8,0.5868,0.48888,1.02086,0.7804,0.80595,0.84141,0.70599,0.69008,0.81485,1.04551,0.000561125,0.000561125,0.000561125
169,36928.3,0.59186,0.49316,1.02324,0.73984,0.83509,0.83304,0.69973,0.6953,0.85609,1.04918,0.000557,0.000557,0.000557
170,37135.4,0.58993,0.48712,1.02309,0.73882,0.79357,0.86183,0.72896,0.66229,0.86779,1.01894,0.000552875,0.000552875,0.000552875
171,37343,0.59479,0.48942,1.02498,0.77089,0.75677,0.81992,0.69169,0.67761,0.97009,1.04223,0.00054875,0.00054875,0.00054875
172,37550.1,0.58835,0.52206,1.0221,0.78651,0.80679,0.85361,0.71846,0.68577,0.78363,1.0433,0.000544625,0.000544625,0.000544625
173,37758.3,0.59738,0.50384,1.02324,0.74484,0.76168,0.83534,0.70534,0.6751,0.89779,1.04309,0.0005405,0.0005405,0.0005405
174,37965.9,0.582,0.48464,1.01428,0.77526,0.79849,0.8515,0.71423,0.67141,0.85929,1.03744,0.000536375,0.000536375,0.000536375
175,38173.3,0.58281,0.4898,1.01743,0.76072,0.84038,0.84947,0.7156,0.68044,0.83006,1.0555,0.00053225,0.00053225,0.00053225
176,38380.8,0.59126,0.48696,1.02554,0.75302,0.80825,0.84548,0.71445,0.68866,0.89335,1.04153,0.000528125,0.000528125,0.000528125
177,38587.9,0.57659,0.45764,1.0208,0.76799,0.77924,0.84076,0.70612,0.69542,0.91089,1.04422,0.000524,0.000524,0.000524
178,38794.5,0.59602,0.49902,1.02485,0.79338,0.7793,0.84071,0.70652,0.68162,0.85092,1.04158,0.000519875,0.000519875,0.000519875
179,39001.3,0.58469,0.46463,1.01075,0.79293,0.75926,0.85011,0.71886,0.67007,0.80825,1.02197,0.00051575,0.00051575,0.00051575
180,39208.4,0.58498,0.47934,1.01976,0.78641,0.83587,0.85312,0.71309,0.69501,0.76839,1.04122,0.000511625,0.000511625,0.000511625
181,39417.8,0.58726,0.45915,1.01889,0.79106,0.83814,0.8635,0.72403,0.68446,0.77349,1.04462,0.0005075,0.0005075,0.0005075
