epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,9029.38,0.88331,1.10589,1.19207,0.54662,0.76963,0.70086,0.55678,0.78925,1.04069,1.1141,0.00109738,0.00109738,0.00109738
39,9266.2,0.87179,1.1129,1.17132,0.56584,0.73179,0.72152,0.57237,0.80029,1.08416,1.14135,0.00109325,0.00109325,0.00109325
40,9501.34,0.89484,1.10767,1.19314,0.64734,0.75862,0.70788,0.50864,0.97451,1.00148,1.25912,0.00108913,0.00108913,0.00108913
41,9737.03,0.86473,1.08878,1.17752,0.54897,0.75278,0.7132,0.55243,0.85372,1.19545,1.17558,0.001085,0.001085,0.001085
42,9968.84,0.85035,1.05266,1.15243,0.5325,0.72248,0.65478,0.50777,0.79839,1.27333,1.1511,0.00108088,0.00108088,0.00108088
43,10201.6,0.8466,1.03894,1.16322,0.6157,0.67404,0.72602,0.57666,0.78627,1.16455,1.10256,0.00107675,0.00107675,0.00107675
44,10440.6,0.83756,1.05092,1.16682,0.49262,0.74789,0.62294,0.49311,0.77497,1.23919,1.09709,0.00107263,0.00107263,0.00107263
45,10673.6,0.84865,1.05273,1.16501,0.71401,0.6985,0.76746,0.60778,0.78791,0.91434,1.12476,0.0010685,0.0010685,0.0010685
46,10902,0.85032,1.02632,1.16865,0.68967,0.75029,0.7816,0.63435,0.75458,0.92046,1.0968,0.00106437,0.00106437,0.00106437
47,11129,0.8267,1.03486,1.14928,0.65414,0.70989,0.75719,0.60954,0.76261,0.93167,1.10927,0.00106025,0.00106025,0.00106025
48,11368,0.86475,1.02094,1.16567,0.35632,0.61698,0.47101,0.3671,0.84689,1.67003,1.1933,0.00105612,0.00105612,0.00105612
49,11602.6,0.82839,1.0434,1.15265,0.67413,0.77475,0.76592,0.61416,0.76024,0.96919,1.09073,0.001052,0.001052,0.001052
50,11836.4,0.82123,1.04015,1.15417,0.65617,0.76616,0.75136,0.59838,0.76624,0.90649,1.09824,0.00104787,0.00104787,0.00104787
51,12072.2,0.81737,1.01392,1.14149,0.72654,0.73536,0.79061,0.6323,0.77509,0.89129,1.1245,0.00104375,0.00104375,0.00104375
52,12302.9,0.83312,1.01704,1.15392,0.50645,0.7661,0.72265,0.5716,0.7864,1.15959,1.11156,0.00103962,0.00103962,0.00103962
53,12530.8,0.82306,0.99716,1.14533,0.61493,0.77036,0.75132,0.58541,0.81466,1.00901,1.14951,0.0010355,0.0010355,0.0010355
54,12771.1,0.79734,0.96731,1.13884,0.69322,0.69928,0.75643,0.59192,0.7599,0.97636,1.10343,0.00103138,0.00103138,0.00103138
55,13006.9,0.82174,0.99082,1.16239,0.72151,0.76222,0.80736,0.65338,0.75262,0.86046,1.08112,0.00102725,0.00102725,0.00102725
56,13236.5,0.8244,0.99955,1.14397,0.74773,0.6842,0.79066,0.62566,0.77643,0.89926,1.08894,0.00102312,0.00102312,0.00102312
57,13463.8,0.83388,0.98339,1.155,0.58604,0.66218,0.73851,0.58579,0.79661,1.09069,1.11253,0.001019,0.001019,0.001019
58,13693.9,0.79947,0.98742,1.13668,0.47019,0.70259,0.61428,0.48995,0.77179,1.29577,1.10574,0.00101488,0.00101488,0.00101488
59,13931.9,0.81901,0.9891,1.149,0.77044,0.74028,0.81997,0.66846,0.7268,0.87969,1.06496,0.00101075,0.00101075,0.00101075
60,14164.8,0.794,0.94052,1.12939,0.70779,0.75462,0.78992,0.63808,0.74832,0.99148,1.09551,0.00100663,0.00100663,0.00100663
61,14394,0.80145,0.98386,1.14362,0.70455,0.6079,0.72862,0.58885,0.75163,1.31977,1.08197,0.0010025,0.0010025,0.0010025
62,14621.9,0.80492,0.97106,1.13521,0.62743,0.76305,0.73929,0.59061,0.77608,1.04016,1.10157,0.000998375,0.000998375,0.000998375
63,14849.1,0.81942,0.96757,1.14791,0.62281,0.77243,0.78389,0.62451,0.76163,1.01651,1.08414,0.00099425,0.00099425,0.00099425
64,15088.6,0.79259,0.9175,1.13649,0.53866,0.69779,0.66769,0.53679,0.7495,1.35071,1.09172,0.000990125,0.000990125,0.000990125
65,15322.8,0.77889,0.93288,1.11888,0.75186,0.69296,0.80356,0.64956,0.74255,0.84621,1.07858,0.000986,0.000986,0.000986
66,15556.6,0.81014,0.91584,1.13617,0.67571,0.78947,0.7863,0.61816,0.7822,1.00058,1.10305,0.000981875,0.000981875,0.000981875
67,15786.5,0.77913,0.91754,1.11317,0.53973,0.64225,0.63811,0.50318,0.79366,1.31397,1.13894,0.00097775,0.00097775,0.00097775
68,16017.1,0.80333,0.91794,1.13718,0.70523,0.69406,0.80993,0.65573,0.74374,0.89274,1.06777,0.000973625,0.000973625,0.000973625
69,16248.1,0.76886,0.90652,1.12224,0.69353,0.72562,0.7556,0.60627,0.73739,0.96609,1.07444,0.0009695,0.0009695,0.0009695
70,16488,0.77195,0.88831,1.11665,0.70464,0.76091,0.80665,0.65729,0.73153,0.9175,1.07265,0.000965375,0.000965375,0.000965375
71,16723.3,0.79265,0.91176,1.12717,0.67593,0.68211,0.77819,0.63201,0.75015,1.10099,1.0823,0.00096125,0.00096125,0.00096125
72,16953.1,0.76073,0.8829,1.11447,0.69091,0.72992,0.81476,0.67067,0.71901,1.01129,1.06341,0.000957125,0.000957125,0.000957125
73,17180.5,0.76917,0.89536,1.12029,0.71286,0.72401,0.76911,0.60997,0.79107,0.99892,1.1248,0.000953,0.000953,0.000953
74,17407.6,0.76196,0.89841,1.12421,0.64753,0.79303,0.79812,0.65451,0.70595,0.85108,1.04886,0.000948875,0.000948875,0.000948875
75,17646.6,0.74836,0.86678,1.11084,0.78038,0.69085,0.83784,0.68146,0.73111,0.81773,1.08065,0.00094475,0.00094475,0.00094475
76,17886.3,0.76437,0.87873,1.10589,0.75195,0.72671,0.82119,0.66497,0.72571,0.82803,1.06808,0.000940625,0.000940625,0.000940625
77,18125.1,0.73504,0.85494,1.09763,0.63848,0.75155,0.79235,0.63424,0.745,0.90963,1.08711,0.0009365,0.0009365,0.0009365
78,18359.4,0.7661,0.85376,1.11399,0.70035,0.76414,0.79416,0.64521,0.71666,0.90139,1.07155,0.000932375,0.000932375,0.000932375
79,18595.6,0.75244,0.84582,1.1017,0.68969,0.74721,0.81603,0.66731,0.74764,0.93979,1.06566,0.00092825,0.00092825,0.00092825
80,18824.8,0.75995,0.81492,1.11421,0.72391,0.73645,0.83169,0.67357,0.73147,0.83176,1.08012,0.000924125,0.000924125,0.000924125
81,19064.8,0.75275,0.83106,1.10738,0.73834,0.72873,0.79759,0.6363,0.77095,0.87604,1.09839,0.00092,0.00092,0.00092
82,19299.1,0.75459,0.86823,1.10887,0.69536,0.66217,0.76163,0.60664,0.7759,1.11943,1.10335,0.000915875,0.000915875,0.000915875
83,19529.2,0.73632,0.8208,1.08547,0.71186,0.76823,0.82091,0.67351,0.70927,0.97899,1.04349,0.00091175,0.00091175,0.00091175
84,19757.3,0.73611,0.81616,1.10221,0.56302,0.78935,0.7357,0.60933,0.72675,1.27099,1.06653,0.000907625,0.000907625,0.000907625
85,19984.3,0.75318,0.82051,1.10304,0.59848,0.80411,0.76702,0.61124,0.76268,1.1174,1.09017,0.0009035,0.0009035,0.0009035
86,20210.9,0.74584,0.81446,1.09716,0.71746,0.79549,0.81362,0.66562,0.71319,0.83792,1.05122,0.000899375,0.000899375,0.000899375
87,20449,0.73997,0.78827,1.09814,0.72434,0.7265,0.8066,0.65905,0.71738,0.86922,1.06165,0.00089525,0.00089525,0.00089525
88,20684.3,0.74868,0.83396,1.10048,0.68333,0.80997,0.81454,0.67258,0.70271,0.88834,1.03992,0.000891125,0.000891125,0.000891125
89,20916.4,0.72004,0.80527,1.09508,0.73632,0.7203,0.79195,0.64611,0.70508,0.8945,1.05423,0.000887,0.000887,0.000887
90,21146.4,0.74525,0.79485,1.10439,0.78398,0.60581,0.75588,0.6173,0.712,1.04876,1.05934,0.000882875,0.000882875,0.000882875
91,21374,0.74146,0.80631,1.08949,0.74987,0.80314,0.86321,0.70404,0.72298,0.7563,1.07516,0.00087875,0.00087875,0.00087875
92,21611.2,0.71099,0.77882,1.0849,0.82754,0.70294,0.83564,0.68963,0.70545,0.85188,1.04527,0.000874625,0.000874625,0.000874625
93,21849.8,0.71141,0.76294,1.08427,0.73572,0.73265,0.80526,0.66633,0.70133,0.94952,1.03642,0.0008705,0.0008705,0.0008705
94,22088.2,0.71525,0.76955,1.09261,0.69742,0.80222,0.82991,0.68391,0.70773,0.83261,1.05466,0.000866375,0.000866375,0.000866375
95,22325.4,0.7268,0.78351,1.09273,0.68755,0.74272,0.81956,0.66297,0.74677,0.90279,1.05945,0.00086225,0.00086225,0.00086225
96,22559.6,0.72651,0.77326,1.08922,0.79089,0.63975,0.79186,0.65317,0.70936,0.98989,1.05215,0.000858125,0.000858125,0.000858125
97,22788.2,0.70668,0.75285,1.07865,0.78208,0.75702,0.81166,0.66097,0.73263,1.01481,1.08235,0.000854,0.000854,0.000854
98,23025.7,0.73212,0.77278,1.09915,0.71628,0.77339,0.82152,0.68441,0.68702,0.88959,1.0387,0.000849875,0.000849875,0.000849875
99,23261.1,0.72609,0.74734,1.08585,0.74028,0.70945,0.8052,0.66384,0.72794,0.98768,1.05914,0.00084575,0.00084575,0.00084575
100,23490.9,0.7035,0.74416,1.07969,0.79561,0.80897,0.85549,0.70331,0.7107,0.78449,1.04653,0.000841625,0.000841625,0.000841625
101,23718.5,0.71944,0.73032,1.08621,0.78453,0.75526,0.85054,0.71007,0.67988,0.80945,1.04135,0.0008375,0.0008375,0.0008375
102,23947.6,0.71743,0.72213,1.08792,0.63534,0.80563,0.81497,0.6681,0.72556,0.97357,1.04971,0.000833375,0.000833375,0.000833375
103,24185.9,0.71558,0.74094,1.08638,0.5856,0.79593,0.76235,0.63122,0.71108,1.15641,1.06491,0.00082925,0.00082925,0.00082925
104,24418.9,0.69563,0.69991,1.07183,0.7727,0.77299,0.85104,0.70063,0.70026,0.78814,1.04276,0.000825125,0.000825125,0.000825125
105,24646.3,0.69056,0.72588,1.07631,0.77091,0.75705,0.81841,0.67214,0.7115,0.86915,1.05587,0.000821,0.000821,0.000821
106,24873.1,0.71541,0.73288,1.08874,0.71472,0.74393,0.78641,0.64214,0.75984,1.01136,1.08288,0.000816875,0.000816875,0.000816875
107,25099.7,0.69678,0.67874,1.07434,0.75609,0.77359,0.8239,0.67685,0.71988,0.87895,1.07564,0.00081275,0.00081275,0.00081275
108,25337.3,0.69136,0.68437,1.06534,0.81009,0.76181,0.83688,0.69309,0.71172,0.89409,1.05364,0.000808625,0.000808625,0.000808625
109,25572.5,0.68023,0.68082,1.05417,0.68006,0.82652,0.82725,0.68863,0.70536,0.94294,1.04977,0.0008045,0.0008045,0.0008045
110,25806.5,0.68447,0.68196,1.05972,0.77618,0.75894,0.83875,0.68855,0.7275,0.7725,1.05734,0.000800375,0.000800375,0.000800375
111,26036.7,0.69088,0.6828,1.06761,0.79622,0.76618,0.83409,0.68761,0.69861,0.87778,1.04769,0.00079625,0.00079625,0.00079625
112,26266.1,0.70683,0.70721,1.08174,0.66677,0.77599,0.775,0.6097,0.78852,0.92217,1.11931,0.000792125,0.000792125,0.000792125
113,26496.2,0.69828,0.70819,1.0741,0.72191,0.77252,0.83007,0.67977,0.72787,0.84613,1.06153,0.000788,0.000788,0.000788
114,26735.6,0.69905,0.66513,1.0746,0.80416,0.79434,0.85784,0.70365,0.72671,0.81201,1.07178,0.000783875,0.000783875,0.000783875
115,26969.6,0.69985,0.64311,1.07775,0.69946,0.74405,0.81002,0.66997,0.71185,0.982,1.03534,0.00077975,0.00077975,0.00077975
116,27199.9,0.67398,0.65139,1.06134,0.74383,0.79444,0.83951,0.68656,0.7054,0.83286,1.04733,0.000775625,0.000775625,0.000775625
117,27426.6,0.68447,0.66901,1.06833,0.59319,0.81318,0.77789,0.63862,0.71946,1.22783,1.05792,0.0007715,0.0007715,0.0007715
118,27653.5,0.67799,0.64609,1.05955,0.75841,0.76642,0.82605,0.69843,0.6815,1.03376,1.03893,0.000767375,0.000767375,0.000767375
119,27892.1,0.68048,0.64762,1.06893,0.79697,0.76871,0.85856,0.7235,0.68333,0.80996,1.02758,0.00076325,0.00076325,0.00076325
120,28131.9,0.68275,0.65499,1.06656,0.66344,0.83931,0.85005,0.70194,0.70751,0.83079,1.05396,0.000759125,0.000759125,0.000759125
121,28370.4,0.67748,0.66824,1.07443,0.78399,0.73028,0.82526,0.68542,0.71172,0.86552,1.06165,0.000755,0.000755,0.000755
122,28604.7,0.67626,0.63853,1.0698,0.71226,0.79323,0.83567,0.6903,0.6965,0.82069,1.04542,0.000750875,0.000750875,0.000750875
123,28839.2,0.68815,0.64167,1.06876,0.75717,0.81661,0.85144,0.71201,0.70976,0.78578,1.05244,0.00074675,0.00074675,0.00074675
124,29067.2,0.67962,0.62939,1.06586,0.77342,0.78751,0.84695,0.6989,0.69749,0.83897,1.04752,0.000742625,0.000742625,0.000742625
125,29304.1,0.67851,0.63208,1.07141,0.69044,0.7964,0.805,0.67052,0.69889,0.89702,1.04462,0.0007385,0.0007385,0.0007385
126,29536.5,0.66803,0.64271,1.06101,0.79954,0.80104,0.85828,0.71157,0.69467,0.82841,1.042,0.000734375,0.000734375,0.000734375
127,29764.8,0.66196,0.61691,1.06516,0.74231,0.82377,0.85434,0.71458,0.6882,0.76249,1.03534,0.00073025,0.00073025,0.00073025
128,29991.4,0.65295,0.60364,1.05357,0.65545,0.74984,0.78523,0.64717,0.71337,1.23034,1.05709,0.000726125,0.000726125,0.000726125
129,30218,0.63469,0.60418,1.04625,0.7762,0.77939,0.85234,0.70308,0.71875,0.79651,1.05574,0.000722,0.000722,0.000722
130,30444.5,0.65177,0.60682,1.04565,0.84485,0.79171,0.86683,0.72648,0.6878,0.81888,1.02999,0.000717875,0.000717875,0.000717875
131,30681.5,0.64854,0.59101,1.04953,0.79903,0.77031,0.84987,0.70585,0.70187,0.85559,1.04831,0.00071375,0.00071375,0.00071375
132,30913.9,0.66061,0.6036,1.05504,0.78564,0.80884,0.88965,0.737,0.69539,0.75341,1.05226,0.000709625,0.000709625,0.000709625
133,31142.3,0.6554,0.58895,1.05091,0.76278,0.79733,0.83368,0.69057,0.69551,0.86511,1.05398,0.0007055,0.0007055,0.0007055
134,31371.4,0.66257,0.59624,1.05185,0.6815,0.66767,0.70472,0.57159,0.73755,1.3128,1.10639,0.000701375,0.000701375,0.000701375
135,31597.5,0.65846,0.59099,1.06067,0.81463,0.78299,0.85581,0.71634,0.68795,0.83744,1.04034,0.00069725,0.00069725,0.00069725
136,31835.1,0.62829,0.58052,1.04049,0.75663,0.80458,0.8456,0.69199,0.74953,0.83056,1.07631,0.000693125,0.000693125,0.000693125
137,32072.5,0.63,0.5671,1.04827,0.72724,0.75146,0.79454,0.6603,0.69709,0.95233,1.05626,0.000689,0.000689,0.000689
138,32309.3,0.64188,0.60917,1.04484,0.67404,0.78345,0.82057,0.68326,0.67967,0.97715,1.04077,0.000684875,0.000684875,0.000684875
139,32545.7,0.63094,0.58444,1.04621,0.81867,0.80642,0.85329,0.71241,0.69041,0.84282,1.04371,0.00068075,0.00068075,0.00068075
140,32778.3,0.65605,0.58542,1.05518,0.79215,0.7566,0.8511,0.70712,0.69633,0.83963,1.05267,0.000676625,0.000676625,0.000676625
141,33005.8,0.64582,0.57956,1.05594,0.82196,0.7398,0.83929,0.69142,0.71418,0.89791,1.06532,0.0006725,0.0006725,0.0006725
142,33243.1,0.64526,0.56205,1.0494,0.72769,0.81095,0.82858,0.69723,0.68564,1.02339,1.0379,0.000668375,0.000668375,0.000668375
143,33477.6,0.65317,0.56574,1.0508,0.75443,0.77857,0.8551,0.71281,0.68259,0.85479,1.02985,0.00066425,0.00066425,0.00066425
144,33706.3,0.62384,0.55688,1.03869,0.74801,0.8362,0.86237,0.71846,0.69431,0.76723,1.04597,0.000660125,0.000660125,0.000660125
145,33933,0.62991,0.54447,1.04133,0.72637,0.83922,0.8445,0.70301,0.70869,0.83709,1.06138,0.000656,0.000656,0.000656
146,34162,0.63149,0.55223,1.04092,0.72973,0.84742,0.8369,0.68619,0.7175,0.82807,1.05453,0.000651875,0.000651875,0.000651875
147,34399.3,0.64179,0.53394,1.04515,0.70379,0.82501,0.84004,0.70003,0.69734,0.85658,1.04989,0.00064775,0.00064775,0.00064775
148,34633.6,0.62884,0.54442,1.04259,0.76831,0.73488,0.83701,0.70403,0.68274,0.85708,1.02519,0.000643625,0.000643625,0.000643625
149,34860.9,0.62415,0.55148,1.04582,0.78485,0.82155,0.86991,0.71633,0.69872,0.78518,1.05305,0.0006395,0.0006395,0.0006395
150,35088.4,0.61959,0.5458,1.03205,0.71957,0.84545,0.84849,0.7103,0.68024,0.86266,1.04187,0.000635375,0.000635375,0.000635375
151,35316.4,0.63665,0.56718,1.04614,0.7832,0.7895,0.85297,0.70603,0.69457,0.79194,1.05236,0.00063125,0.00063125,0.00063125
152,35556.2,0.62209,0.52132,1.03099,0.81105,0.79777,0.87665,0.73141,0.70217,0.7614,1.05091,0.000627125,0.000627125,0.000627125
153,35790.4,0.62931,0.52835,1.04407,0.83855,0.75591,0.88134,0.73709,0.68083,0.75027,1.04852,0.000623,0.000623,0.000623
154,36024.9,0.61026,0.51686,1.0319,0.81997,0.79005,0.89152,0.74336,0.68732,0.72016,1.05654,0.000618875,0.000618875,0.000618875
155,36255.1,0.60381,0.52873,1.02585,0.75255,0.82224,0.832,0.70134,0.67091,0.835,1.0226,0.00061475,0.00061475,0.00061475
156,36484.6,0.614,0.54813,1.03354,0.76722,0.79221,0.84669,0.7099,0.67287,0.85762,1.04175,0.000610625,0.000610625,0.000610625
157,36715.2,0.62298,0.52232,1.04299,0.81145,0.74228,0.86116,0.7215,0.70464,0.82102,1.04891,0.0006065,0.0006065,0.0006065
158,36953.4,0.6396,0.54101,1.04637,0.76069,0.81484,0.84764,0.7094,0.69285,0.83868,1.03439,0.000602375,0.000602375,0.000602375
159,37187.1,0.61039,0.5079,1.03331,0.84073,0.74486,0.86359,0.72198,0.68193,0.79115,1.03306,0.00059825,0.00059825,0.00059825
160,37417.3,0.6029,0.52801,1.03101,0.7128,0.822,0.84316,0.70631,0.69325,0.85623,1.05693,0.000594125,0.000594125,0.000594125
161,37644.2,0.61231,0.52778,1.03139,0.7877,0.76501,0.83822,0.70851,0.67554,0.92661,1.02297,0.00059,0.00059,0.00059
162,37870.5,0.61015,0.51385,1.03478,0.79153,0.7803,0.8587,0.71314,0.68554,0.78972,1.02819,0.000585875,0.000585875,0.000585875
163,38110.9,0.60981,0.51321,1.03871,0.75451,0.77943,0.83849,0.70363,0.6996,0.9257,1.05082,0.00058175,0.00058175,0.00058175
164,38349,0.59298,0.50911,1.02968,0.80734,0.76184,0.85317,0.71424,0.68141,0.8158,1.03516,0.000577625,0.000577625,0.000577625
165,38589,0.60891,0.50693,1.02791,0.78229,0.79291,0.85691,0.7198,0.6915,0.85125,1.03699,0.0005735,0.0005735,0.0005735
166,38823,0.60501,0.5239,1.03026,0.77869,0.81754,0.8629,0.72511,0.68383,0.77572,1.03339,0.000569375,0.000569375,0.000569375
167,39058.2,0.60818,0.50024,1.03388,0.78463,0.84163,0.87156,0.73163,0.69618,0.79632,1.04004,0.00056525,0.00056525,0.00056525
168,39287.5,0.58274,0.4889,1.01867,0.79182,0.8265,0.86101,0.7331,0.6619,0.78537,1.00996,0.000561125,0.000561125,0.000561125
169,39526,0.59689,0.49449,1.02639,0.8257,0.81771,0.89443,0.75286,0.67662,0.70013,1.01138,0.000557,0.000557,0.000557
170,39761.6,0.58839,0.48883,1.02141,0.73615,0.82813,0.85147,0.72057,0.66607,0.78635,1.01213,0.000552875,0.000552875,0.000552875
171,39991.2,0.59115,0.48197,1.02641,0.79158,0.8058,0.85662,0.72621,0.67007,0.81373,1.02898,0.00054875,0.00054875,0.00054875
172,40219.2,0.58934,0.5069,1.02279,0.80809,0.75022,0.82741,0.69299,0.68091,0.85558,1.03586,0.000544625,0.000544625,0.000544625
173,40447.1,0.60051,0.50115,1.0262,0.78611,0.73642,0.802,0.67585,0.68197,0.97981,1.04178,0.0005405,0.0005405,0.0005405
174,40674.4,0.58327,0.48479,1.01581,0.81922,0.80439,0.8629,0.71913,0.67907,0.81288,1.0331,0.000536375,0.000536375,0.000536375
175,40914.5,0.57985,0.48497,1.01822,0.75952,0.78329,0.83645,0.70446,0.66742,0.85618,1.02169,0.00053225,0.00053225,0.00053225
176,41149.5,0.58018,0.48472,1.01924,0.71803,0.77946,0.81425,0.69366,0.67582,0.89644,1.02631,0.000528125,0.000528125,0.000528125
177,41380.7,0.57712,0.46903,1.02185,0.72917,0.78308,0.84409,0.7147,0.66489,0.85516,1.02589,0.000524,0.000524,0.000524
178,41611.9,0.5981,0.49386,1.02474,0.78734,0.79412,0.86194,0.73154,0.66903,0.80414,1.02717,0.000519875,0.000519875,0.000519875
179,41840.1,0.57823,0.452,1.01009,0.79171,0.79226,0.86273,0.73002,0.65703,0.77203,1.01316,0.00051575,0.00051575,0.00051575
180,42078.9,0.57409,0.47851,1.01645,0.75429,0.75692,0.83063,0.69967,0.67983,0.93227,1.03545,0.000511625,0.000511625,0.000511625
181,42317.2,0.57518,0.45226,1.01678,0.80116,0.8083,0.85148,0.71941,0.67098,0.79344,1.02982,0.0005075,0.0005075,0.0005075
182,42556.2,0.58252,0.47279,1.01509,0.82679,0.80898,0.88749,0.73951,0.68506,0.70811,1.03899,0.000503375,0.000503375,0.000503375
183,42795.3,0.56381,0.45799,1.012,0.81395,0.77393,0.86898,0.72933,0.67954,0.79848,1.02881,0.00049925,0.00049925,0.00049925
184,43028.5,0.5712,0.4687,1.01054,0.82126,0.77648,0.84347,0.71227,0.68006,0.81363,1.0287,0.000495125,0.000495125,0.000495125
185,43256.7,0.58059,0.47315,1.01529,0.80275,0.75498,0.84908,0.70161,0.69863,0.79845,1.05022,0.000491,0.000491,0.000491
