epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,38351.6,0.63714,0.61576,1.11426,0.78989,0.79123,0.81736,0.64232,0.84626,1.28938,1.26897,0.000841625,0.000841625,0.000841625
101,38700.7,0.62962,0.61633,1.12108,0.8144,0.78302,0.86242,0.66185,0.84163,1.0345,1.25257,0.0008375,0.0008375,0.0008375
102,39062.7,0.62749,0.59939,1.11366,0.7772,0.75842,0.82953,0.63297,0.89036,1.09612,1.28029,0.000833375,0.000833375,0.000833375
103,39414.1,0.63628,0.59782,1.12173,0.7795,0.78417,0.82287,0.63416,0.8594,1.23976,1.31103,0.00082925,0.00082925,0.00082925
104,39763.5,0.61373,0.60843,1.10029,0.75172,0.78014,0.82576,0.65215,0.84527,1.1551,1.25905,0.000825125,0.000825125,0.000825125
105,40112.9,0.62994,0.5791,1.11121,0.75051,0.82716,0.82106,0.63447,0.82154,1.04594,1.26272,0.000821,0.000821,0.000821
106,40477.6,0.62135,0.58196,1.11028,0.77561,0.78124,0.84052,0.64557,0.84086,1.0812,1.28289,0.000816875,0.000816875,0.000816875
107,40832.5,0.62464,0.57728,1.11039,0.79037,0.77542,0.834,0.63847,0.82879,1.10988,1.23565,0.00081275,0.00081275,0.00081275
108,41181.6,0.60914,0.58806,1.09988,0.80336,0.78893,0.8539,0.66192,0.86127,0.88751,1.25165,0.000808625,0.000808625,0.000808625
109,41530.3,0.61287,0.58872,1.10588,0.80795,0.79085,0.86105,0.66961,0.81281,0.96596,1.22349,0.0008045,0.0008045,0.0008045
110,41892.9,0.61158,0.58143,1.10604,0.7978,0.82532,0.85886,0.67223,0.82974,1.09546,1.24128,0.000800375,0.000800375,0.000800375
111,42246.5,0.61977,0.56322,1.11558,0.81372,0.77076,0.84768,0.64638,0.87759,1.01581,1.26712,0.00079625,0.00079625,0.00079625
112,42596.5,0.6164,0.54475,1.10141,0.79704,0.81445,0.84596,0.6591,0.83564,1.10677,1.23666,0.000792125,0.000792125,0.000792125
113,42943.6,0.6136,0.54337,1.10027,0.75942,0.79747,0.82698,0.64538,0.82774,1.11066,1.25072,0.000788,0.000788,0.000788
114,43308.3,0.61421,0.58094,1.10854,0.78628,0.78767,0.8446,0.65751,0.83187,0.92662,1.25288,0.000783875,0.000783875,0.000783875
115,43663.1,0.59612,0.5524,1.0929,0.78605,0.80532,0.84642,0.65319,0.8386,0.9798,1.25499,0.00077975,0.00077975,0.00077975
116,44014.3,0.58967,0.56815,1.08795,0.78652,0.75115,0.81443,0.61823,0.83641,1.11949,1.25296,0.000775625,0.000775625,0.000775625
117,44365.5,0.5943,0.54832,1.08345,0.78767,0.77789,0.81808,0.62133,0.85409,1.06103,1.26902,0.0007715,0.0007715,0.0007715
118,44713.6,0.58791,0.54681,1.08166,0.7822,0.80019,0.84243,0.65139,0.82879,1.04218,1.24554,0.000767375,0.000767375,0.000767375
119,45073.7,0.59011,0.53721,1.08239,0.79885,0.80223,0.85966,0.66049,0.84799,0.98226,1.26359,0.00076325,0.00076325,0.00076325
120,45426.3,0.58351,0.53169,1.08274,0.85061,0.76462,0.85236,0.65717,0.85045,1.10191,1.24891,0.000759125,0.000759125,0.000759125
121,45780.8,0.57989,0.52279,1.0782,0.81791,0.78444,0.8483,0.65668,0.81819,1.1135,1.25375,0.000755,0.000755,0.000755
122,46135.8,0.5771,0.51337,1.08153,0.76781,0.83104,0.84696,0.66921,0.80292,1.09728,1.2465,0.000750875,0.000750875,0.000750875
123,46503.6,0.58035,0.52804,1.07823,0.80583,0.81817,0.85438,0.66284,0.82337,1.04027,1.26644,0.00074675,0.00074675,0.00074675
124,46864.4,0.58111,0.51075,1.07768,0.80791,0.81798,0.85176,0.65764,0.883,1.03704,1.30424,0.000742625,0.000742625,0.000742625
125,47222.6,0.57244,0.517,1.07959,0.7969,0.8019,0.83805,0.64665,0.86261,1.22193,1.28402,0.0007385,0.0007385,0.0007385
126,47578.4,0.57345,0.50941,1.06905,0.79981,0.79596,0.83657,0.64836,0.85929,1.09353,1.27845,0.000734375,0.000734375,0.000734375
127,47932,0.55756,0.52344,1.07187,0.80561,0.77591,0.83542,0.63699,0.87176,1.18956,1.30126,0.00073025,0.00073025,0.00073025
128,48294.9,0.56513,0.52367,1.07136,0.78939,0.83277,0.84917,0.65737,0.83283,1.00084,1.26147,0.000726125,0.000726125,0.000726125
129,48653.8,0.56793,0.50411,1.06921,0.76621,0.80793,0.85035,0.6627,0.8537,1.20585,1.31209,0.000722,0.000722,0.000722
130,49008.2,0.55349,0.4936,1.06314,0.79501,0.80747,0.85344,0.65376,0.89668,1.07022,1.3587,0.000717875,0.000717875,0.000717875
131,49368.8,0.54806,0.49149,1.06716,0.83086,0.80696,0.84926,0.65737,0.84378,1.01562,1.30213,0.00071375,0.00071375,0.00071375
132,49732.8,0.55746,0.498,1.06671,0.78036,0.83406,0.83789,0.64488,0.87226,1.07849,1.33955,0.000709625,0.000709625,0.000709625
133,50088.6,0.54794,0.48101,1.06288,0.76127,0.8248,0.85502,0.66934,0.86737,1.13202,1.29496,0.0007055,0.0007055,0.0007055
134,50442.8,0.54804,0.48742,1.0638,0.79922,0.81427,0.85043,0.6602,0.84344,1.03742,1.28428,0.000701375,0.000701375,0.000701375
135,50792.9,0.54644,0.47849,1.05961,0.78418,0.82218,0.84279,0.64589,0.86863,1.00518,1.31577,0.00069725,0.00069725,0.00069725
136,51161.1,0.54283,0.47922,1.05422,0.80199,0.77755,0.82109,0.62727,0.87084,1.03583,1.32548,0.000693125,0.000693125,0.000693125
137,51515,0.52274,0.46799,1.03665,0.79194,0.7914,0.83587,0.64258,0.83844,1.04657,1.30318,0.000689,0.000689,0.000689
138,51867.9,0.53639,0.46767,1.04014,0.80007,0.81552,0.84517,0.64908,0.89083,0.98371,1.35619,0.000684875,0.000684875,0.000684875
139,52222.7,0.53167,0.46615,1.04658,0.80681,0.79713,0.85657,0.66245,0.8315,0.97092,1.28766,0.00068075,0.00068075,0.00068075
140,52593.7,0.53062,0.45855,1.04826,0.82702,0.77488,0.84527,0.65029,0.85205,1.01373,1.29279,0.000676625,0.000676625,0.000676625
141,52952,0.53484,0.4671,1.04741,0.82662,0.77974,0.84388,0.65112,0.86424,1.1008,1.29737,0.0006725,0.0006725,0.0006725
142,53336.6,0.54222,0.47095,1.05046,0.83049,0.78925,0.84548,0.6484,0.89386,1.24703,1.34922,0.000668375,0.000668375,0.000668375
143,53685.9,0.5278,0.46283,1.04712,0.79728,0.81324,0.86028,0.66245,0.868,1.05414,1.32268,0.00066425,0.00066425,0.00066425
144,54033.7,0.52283,0.46441,1.03626,0.81837,0.80775,0.85876,0.65584,0.89041,1.17988,1.34667,0.000660125,0.000660125,0.000660125
145,54394,0.51941,0.45717,1.03334,0.82927,0.78247,0.85796,0.65662,0.86368,1.05666,1.30696,0.000656,0.000656,0.000656
146,54745.6,0.5181,0.46032,1.02888,0.79876,0.83579,0.84682,0.64998,0.84918,1.0284,1.31813,0.000651875,0.000651875,0.000651875
147,55093.6,0.519,0.45141,1.03493,0.80249,0.82503,0.86071,0.66175,0.84834,0.98077,1.31898,0.00064775,0.00064775,0.00064775
148,55441.2,0.51613,0.44259,1.02702,0.79982,0.79539,0.83988,0.64501,0.88186,1.21063,1.35946,0.000643625,0.000643625,0.000643625
149,55800.9,0.52062,0.45388,1.0293,0.77887,0.82497,0.86724,0.67181,0.85515,1.00015,1.29528,0.0006395,0.0006395,0.0006395
150,56150.3,0.5218,0.4598,1.0198,0.83751,0.77925,0.85892,0.66501,0.85006,1.11304,1.29119,0.000635375,0.000635375,0.000635375
151,56499.6,0.51035,0.44693,1.03207,0.83292,0.82445,0.87544,0.67788,0.84759,0.9592,1.30456,0.00063125,0.00063125,0.00063125
152,56848,0.50127,0.45276,1.02311,0.8036,0.79573,0.86406,0.66406,0.8418,1.00841,1.31348,0.000627125,0.000627125,0.000627125
153,57196.7,0.50129,0.44017,1.02583,0.84054,0.79531,0.85299,0.65559,0.85892,0.97279,1.34637,0.000623,0.000623,0.000623
154,57551.2,0.50049,0.43343,1.02113,0.84462,0.83562,0.87168,0.67942,0.84431,0.93052,1.30952,0.000618875,0.000618875,0.000618875
155,57899.8,0.50248,0.43351,1.01546,0.85526,0.8027,0.86975,0.67073,0.85624,1.04739,1.33941,0.00061475,0.00061475,0.00061475
156,58247.4,0.48965,0.4433,1.01445,0.82196,0.81438,0.85887,0.66622,0.86756,0.93934,1.34092,0.000610625,0.000610625,0.000610625
157,58598,0.48785,0.41939,1.0038,0.86351,0.78215,0.87078,0.67561,0.85376,0.92898,1.3231,0.0006065,0.0006065,0.0006065
158,58962.2,0.49903,0.4319,1.01726,0.81417,0.82576,0.8726,0.6708,0.85945,0.91585,1.33328,0.000602375,0.000602375,0.000602375
159,59326,0.49975,0.43034,1.01244,0.80194,0.84033,0.86574,0.67092,0.85364,0.95176,1.32698,0.00059825,0.00059825,0.00059825
160,59682.4,0.48024,0.41823,1.01029,0.80961,0.82565,0.86171,0.66202,0.85739,0.92577,1.3428,0.000594125,0.000594125,0.000594125
161,60035.5,0.4864,0.43618,1.01895,0.8079,0.80722,0.83481,0.64317,0.83959,1.066,1.33031,0.00059,0.00059,0.00059
162,60397.8,0.48384,0.42735,1.01194,0.84066,0.76868,0.86358,0.6709,0.84199,0.96355,1.33372,0.000585875,0.000585875,0.000585875
163,60750.9,0.48023,0.43967,1.01013,0.80407,0.80614,0.85913,0.65883,0.88022,1.0292,1.39099,0.00058175,0.00058175,0.00058175
164,61101.1,0.48757,0.42552,1.01345,0.86636,0.785,0.88295,0.69629,0.84799,0.93174,1.31342,0.000577625,0.000577625,0.000577625
165,61450.7,0.48056,0.42625,1.00705,0.81276,0.81717,0.87128,0.67827,0.83709,0.98866,1.30259,0.0005735,0.0005735,0.0005735
166,61802.4,0.47814,0.40144,0.99202,0.84082,0.78696,0.87317,0.67228,0.86629,0.95608,1.35389,0.000569375,0.000569375,0.000569375
167,62166.6,0.48466,0.41299,1.00316,0.83885,0.8103,0.8691,0.68047,0.86008,1.00156,1.35366,0.00056525,0.00056525,0.00056525
168,62519.5,0.47651,0.40829,1.00552,0.85816,0.78699,0.86855,0.68176,0.85541,1.1242,1.36204,0.000561125,0.000561125,0.000561125
169,62871.7,0.46897,0.40741,0.99838,0.82988,0.82974,0.85643,0.6697,0.85102,0.99677,1.34199,0.000557,0.000557,0.000557
170,63218.2,0.46496,0.4022,0.99958,0.79772,0.80735,0.83862,0.65831,0.85625,1.09363,1.35536,0.000552875,0.000552875,0.000552875
171,63581.2,0.48251,0.40529,1.00725,0.80599,0.83917,0.84928,0.66653,0.8793,1.14527,1.40355,0.00054875,0.00054875,0.00054875
172,63939.2,0.45885,0.40309,0.99588,0.83044,0.80554,0.85721,0.66643,0.86924,1.0036,1.36146,0.000544625,0.000544625,0.000544625
173,64296.5,0.47674,0.41954,1.00177,0.79881,0.80192,0.84416,0.65116,0.8881,0.99249,1.3703,0.0005405,0.0005405,0.0005405
174,64642.9,0.47325,0.39363,1.00371,0.84897,0.78615,0.85728,0.67007,0.86001,1.01454,1.35087,0.000536375,0.000536375,0.000536375
175,64989.5,0.46521,0.40178,0.99689,0.83807,0.78394,0.85624,0.66782,0.84417,1.01036,1.35078,0.00053225,0.00053225,0.00053225
176,65345,0.46643,0.40603,0.9981,0.81002,0.80905,0.84836,0.65757,0.84915,1.0176,1.35229,0.000528125,0.000528125,0.000528125
177,65694.6,0.45899,0.40008,0.98589,0.82594,0.81818,0.85945,0.66399,0.85133,0.99854,1.35751,0.000524,0.000524,0.000524
178,66042.3,0.45432,0.39475,0.98643,0.83367,0.83291,0.86527,0.67368,0.82633,0.97498,1.32206,0.000519875,0.000519875,0.000519875
179,66397.1,0.4492,0.39046,0.98134,0.78512,0.82433,0.86889,0.67276,0.85053,1.11141,1.35629,0.00051575,0.00051575,0.00051575
180,66774.8,0.45973,0.4019,0.99238,0.85638,0.77705,0.86479,0.66862,0.83806,1.01357,1.34631,0.000511625,0.000511625,0.000511625
181,67139.6,0.45429,0.392,0.98764,0.82893,0.80301,0.86426,0.67256,0.85077,1.02123,1.37021,0.0005075,0.0005075,0.0005075
182,67496.2,0.44099,0.38268,0.97146,0.81761,0.82862,0.8542,0.66165,0.84403,0.93071,1.37214,0.000503375,0.000503375,0.000503375
183,67850.7,0.44232,0.3792,0.98875,0.80623,0.81316,0.85615,0.67015,0.82902,0.95224,1.3418,0.00049925,0.00049925,0.00049925
184,68224.4,0.43577,0.38563,0.97102,0.8069,0.80369,0.86106,0.67442,0.83499,0.98456,1.34195,0.000495125,0.000495125,0.000495125
185,68585.2,0.44329,0.3971,0.97993,0.82679,0.80078,0.87012,0.67664,0.85753,0.91832,1.37744,0.000491,0.000491,0.000491
