epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,19715.6,0.87827,0.67592,0.02551,0.72068,0.78611,0.80232,0.58524,1.00516,1.06272,0.02778,0.00108088,0.00108088,0.00108088
43,20167.1,0.8917,0.68441,0.02605,0.7947,0.77148,0.85963,0.64856,0.86638,0.71253,0.0235,0.00107675,0.00107675,0.00107675
44,20616.5,0.863,0.67675,0.02443,0.77852,0.73037,0.8069,0.61046,0.90829,0.93887,0.02501,0.00107263,0.00107263,0.00107263
45,21067.1,0.86011,0.69896,0.02476,0.72963,0.76665,0.80251,0.59941,0.87017,0.96889,0.02371,0.0010685,0.0010685,0.0010685
46,21516.6,0.86825,0.65784,0.02493,0.6974,0.71721,0.76454,0.56115,0.9321,1.17946,0.02561,0.00106437,0.00106437,0.00106437
47,21964.8,0.86296,0.6745,0.0242,0.70862,0.75589,0.77906,0.5901,0.88204,1.14756,0.02386,0.00106025,0.00106025,0.00106025
48,22413.2,0.87282,0.67667,0.02493,0.81391,0.75242,0.83127,0.61829,0.91776,0.89416,0.02478,0.00105612,0.00105612,0.00105612
49,22862.8,0.83044,0.66003,0.02351,0.6861,0.64546,0.68197,0.51078,0.82546,1.48129,0.02198,0.001052,0.001052,0.001052
50,23313,0.84363,0.64085,0.0241,0.72835,0.74164,0.78569,0.58552,0.90386,1.03332,0.02493,0.00104787,0.00104787,0.00104787
51,23762.7,0.82948,0.61319,0.0238,0.79994,0.72433,0.81842,0.61615,0.85537,0.95636,0.02315,0.00104375,0.00104375,0.00104375
52,24212.9,0.84325,0.6076,0.02385,0.67923,0.72044,0.7188,0.54899,0.87247,1.38785,0.02348,0.00103962,0.00103962,0.00103962
53,24663.5,0.81577,0.59698,0.02272,0.71503,0.74776,0.79426,0.59187,0.8541,0.97338,0.02339,0.0010355,0.0010355,0.0010355
54,25114,0.82416,0.64809,0.02315,0.71645,0.75412,0.80954,0.619,0.87202,0.91032,0.0235,0.00103138,0.00103138,0.00103138
55,25565.1,0.82355,0.58839,0.02328,0.72948,0.73402,0.80074,0.5932,0.87877,1.04023,0.02408,0.00102725,0.00102725,0.00102725
56,26012.8,0.79403,0.58121,0.02277,0.8058,0.77281,0.84913,0.63596,0.8836,0.84525,0.02415,0.00102312,0.00102312,0.00102312
57,26463.4,0.83163,0.58744,0.02306,0.84993,0.766,0.85236,0.64378,0.86489,0.88123,0.02348,0.001019,0.001019,0.001019
58,26913.7,0.79973,0.57056,0.02248,0.77322,0.77982,0.83012,0.63798,0.85824,0.88138,0.02264,0.00101488,0.00101488,0.00101488
59,27364.3,0.79341,0.56151,0.0224,0.78223,0.81089,0.84698,0.63179,0.92671,0.83176,0.02567,0.00101075,0.00101075,0.00101075
60,27812.5,0.80092,0.5384,0.02265,0.72351,0.74874,0.76215,0.58336,0.84732,1.15185,0.02324,0.00100663,0.00100663,0.00100663
61,28261.4,0.79442,0.58122,0.02206,0.78685,0.77158,0.82819,0.62106,0.85173,0.90628,0.02282,0.0010025,0.0010025,0.0010025
62,28709.4,0.79003,0.53448,0.02239,0.76866,0.81274,0.83698,0.62441,0.90321,0.91098,0.02523,0.000998375,0.000998375,0.000998375
63,29160.2,0.79831,0.55506,0.0225,0.77155,0.78877,0.82622,0.62628,0.85468,0.79478,0.02299,0.00099425,0.00099425,0.00099425
64,29608.9,0.7859,0.53333,0.0223,0.79754,0.75863,0.80103,0.60081,0.86612,1.06653,0.0234,0.000990125,0.000990125,0.000990125
65,30061,0.78086,0.53079,0.02201,0.75787,0.742,0.80958,0.60235,0.9006,0.98884,0.02465,0.000986,0.000986,0.000986
66,30510.9,0.76942,0.51149,0.02165,0.74971,0.8193,0.82161,0.61981,0.91857,0.93152,0.02519,0.000981875,0.000981875,0.000981875
67,30962.2,0.76129,0.51257,0.02133,0.83903,0.75786,0.83134,0.6203,0.87177,0.88814,0.02372,0.00097775,0.00097775,0.00097775
68,31412.2,0.74889,0.52935,0.0213,0.78337,0.81928,0.84557,0.62104,0.94691,0.93975,0.02693,0.000973625,0.000973625,0.000973625
69,31862.3,0.74637,0.51139,0.02084,0.77095,0.76676,0.80716,0.60981,0.8494,0.90484,0.02286,0.0009695,0.0009695,0.0009695
70,32310.5,0.76057,0.51771,0.02166,0.7803,0.77439,0.76833,0.57092,0.88441,1.10513,0.02397,0.000965375,0.000965375,0.000965375
71,32762.1,0.74495,0.49371,0.02071,0.79916,0.75345,0.79446,0.61467,0.80227,1.14278,0.02145,0.00096125,0.00096125,0.00096125
72,33212.2,0.74042,0.51464,0.02081,0.75671,0.7517,0.76748,0.58116,0.8488,1.16483,0.02301,0.000957125,0.000957125,0.000957125
73,33664.2,0.72589,0.5066,0.02041,0.79138,0.78854,0.8303,0.64058,0.84048,0.88675,0.02224,0.000953,0.000953,0.000953
74,34115.7,0.75332,0.49708,0.02136,0.72857,0.75492,0.75883,0.57011,0.8721,1.28292,0.02384,0.000948875,0.000948875,0.000948875
75,34565.7,0.71706,0.46761,0.02011,0.81363,0.75481,0.83641,0.62736,0.92222,0.89799,0.02596,0.00094475,0.00094475,0.00094475
76,35015.5,0.74744,0.48057,0.02095,0.82984,0.76124,0.83257,0.62847,0.88371,1.02418,0.02405,0.000940625,0.000940625,0.000940625
77,35465.3,0.71069,0.45502,0.01968,0.83404,0.78403,0.85209,0.65388,0.83241,0.94661,0.02236,0.0009365,0.0009365,0.0009365
78,35915.8,0.70922,0.45947,0.01982,0.7598,0.80241,0.79784,0.61103,0.85984,1.17667,0.02278,0.000932375,0.000932375,0.000932375
79,36366,0.72533,0.47605,0.02015,0.81583,0.76311,0.80909,0.5986,0.97856,1.10353,0.02687,0.00092825,0.00092825,0.00092825
80,36813.7,0.72299,0.48138,0.0205,0.7921,0.82541,0.83542,0.63218,0.82809,0.94995,0.02201,0.000924125,0.000924125,0.000924125
81,37264.3,0.70739,0.45765,0.01959,0.82539,0.79114,0.85647,0.65134,0.86077,0.85769,0.02307,0.00092,0.00092,0.00092
82,37712.5,0.70463,0.45017,0.01943,0.80679,0.80587,0.84368,0.64139,0.87739,0.94852,0.02349,0.000915875,0.000915875,0.000915875
83,38162.3,0.69707,0.42781,0.01944,0.83329,0.79329,0.84638,0.63083,0.86515,0.88651,0.02301,0.00091175,0.00091175,0.00091175
84,38611.5,0.69755,0.46435,0.01927,0.80598,0.77724,0.82822,0.62186,0.88112,0.92067,0.02381,0.000907625,0.000907625,0.000907625
85,39061.4,0.68623,0.47704,0.019,0.85404,0.79991,0.859,0.66305,0.84844,0.88474,0.02269,0.0009035,0.0009035,0.0009035
86,39509.7,0.69047,0.44227,0.01938,0.72511,0.81472,0.82567,0.62786,0.83311,0.99495,0.02251,0.000899375,0.000899375,0.000899375
87,39960.8,0.67481,0.44701,0.01862,0.817,0.79865,0.85642,0.65119,0.87398,0.88207,0.02369,0.00089525,0.00089525,0.00089525
88,40409.2,0.65928,0.44125,0.01827,0.80049,0.84402,0.86748,0.66375,0.83034,0.84822,0.02202,0.000891125,0.000891125,0.000891125
89,40856.6,0.67589,0.43018,0.01878,0.76928,0.77255,0.82202,0.62496,0.88349,1.01281,0.02377,0.000887,0.000887,0.000887
90,41308.1,0.67339,0.42414,0.01888,0.87636,0.81247,0.87146,0.66492,0.84275,0.93267,0.02263,0.000882875,0.000882875,0.000882875
91,41758.8,0.67457,0.44344,0.01891,0.79317,0.80515,0.83581,0.64274,0.84334,1.09642,0.02267,0.00087875,0.00087875,0.00087875
92,42209,0.67217,0.43566,0.01833,0.78948,0.76632,0.83183,0.6328,0.85133,0.96965,0.02317,0.000874625,0.000874625,0.000874625
93,42660.5,0.64757,0.4134,0.01813,0.8585,0.81809,0.86994,0.67408,0.84672,0.84617,0.02252,0.0008705,0.0008705,0.0008705
94,43110.7,0.6573,0.42831,0.01804,0.81031,0.80438,0.85195,0.64404,0.88106,0.97161,0.02396,0.000866375,0.000866375,0.000866375
95,43561.3,0.66503,0.41549,0.01856,0.80051,0.7925,0.83692,0.63541,0.83636,0.91827,0.02225,0.00086225,0.00086225,0.00086225
96,44036.2,0.66335,0.39227,0.01802,0.83948,0.8127,0.87147,0.65962,0.88093,0.97634,0.02352,0.000858125,0.000858125,0.000858125
97,44511,0.65838,0.38968,0.01826,0.83468,0.77094,0.82021,0.62982,0.86042,1.04223,0.02316,0.000854,0.000854,0.000854
98,44986.4,0.63455,0.40777,0.01753,0.82243,0.83289,0.87201,0.6728,0.83369,0.89474,0.02223,0.000849875,0.000849875,0.000849875
99,45462.6,0.63593,0.41069,0.01739,0.80452,0.80874,0.82998,0.63751,0.8602,0.99816,0.02349,0.00084575,0.00084575,0.00084575
100,45938.7,0.63443,0.38707,0.01768,0.81293,0.80024,0.84056,0.64244,0.83106,1.16448,0.022,0.000841625,0.000841625,0.000841625
101,46412,0.624,0.3875,0.01725,0.81589,0.81,0.8644,0.65949,0.87245,0.89442,0.02332,0.0008375,0.0008375,0.0008375
102,46884.4,0.64103,0.40396,0.01763,0.82615,0.80187,0.8572,0.65061,0.87607,0.79888,0.02406,0.000833375,0.000833375,0.000833375
103,47359.9,0.62241,0.38866,0.01694,0.84144,0.75835,0.83646,0.64743,0.85683,1.04688,0.02236,0.00082925,0.00082925,0.00082925
104,47835.1,0.61251,0.36697,0.01683,0.85737,0.82246,0.87225,0.66497,0.85579,0.8777,0.02308,0.000825125,0.000825125,0.000825125
105,48308.9,0.6286,0.35536,0.01737,0.83404,0.79893,0.85196,0.64933,0.8762,0.84539,0.02379,0.000821,0.000821,0.000821
106,48784.2,0.6256,0.37363,0.01738,0.85522,0.81846,0.86438,0.65964,0.87249,0.91199,0.02348,0.000816875,0.000816875,0.000816875
107,49256,0.636,0.38444,0.01765,0.81664,0.78196,0.85287,0.66126,0.82892,0.84243,0.022,0.00081275,0.00081275,0.00081275
108,49729.6,0.61354,0.37761,0.01666,0.80915,0.80574,0.84257,0.65032,0.82467,0.88625,0.02209,0.000808625,0.000808625,0.000808625
109,50205.9,0.61192,0.37511,0.01678,0.83569,0.80841,0.86213,0.65294,0.87929,0.84438,0.02343,0.0008045,0.0008045,0.0008045
110,50681.1,0.61228,0.37714,0.01712,0.83526,0.82404,0.87561,0.66692,0.86909,0.8479,0.02323,0.000800375,0.000800375,0.000800375
111,51155.4,0.62848,0.3794,0.01741,0.82802,0.81426,0.861,0.65749,0.85243,0.87128,0.02293,0.00079625,0.00079625,0.00079625
112,51640.1,0.59426,0.37033,0.01665,0.78972,0.77839,0.82747,0.61694,0.89445,0.98322,0.02434,0.000792125,0.000792125,0.000792125
113,52137.9,0.59928,0.38049,0.01658,0.82905,0.73047,0.82931,0.62968,0.85898,1.12761,0.02318,0.000788,0.000788,0.000788
114,52637.5,0.60372,0.38563,0.01678,0.80527,0.78963,0.84621,0.635,0.88071,0.85909,0.02383,0.000783875,0.000783875,0.000783875
115,53101.7,0.59384,0.35354,0.01607,0.83953,0.7868,0.82696,0.63338,0.89065,1.3378,0.02406,0.00077975,0.00077975,0.00077975
116,53555.3,0.59256,0.34224,0.01638,0.83584,0.81462,0.85576,0.6571,0.8754,0.9553,0.0235,0.000775625,0.000775625,0.000775625
117,54011.4,0.59097,0.36699,0.01648,0.84232,0.82215,0.8691,0.66756,0.83296,0.84405,0.02281,0.0007715,0.0007715,0.0007715
118,54466.6,0.57293,0.35437,0.01578,0.8257,0.79747,0.85039,0.64556,0.8974,1.0282,0.02456,0.000767375,0.000767375,0.000767375
119,54920.6,0.5837,0.36858,0.01621,0.83808,0.82684,0.85614,0.66634,0.8316,0.94577,0.02218,0.00076325,0.00076325,0.00076325
120,55374.1,0.59498,0.36621,0.01645,0.81001,0.78236,0.84104,0.64636,0.85015,1.08212,0.0229,0.000759125,0.000759125,0.000759125
121,55830.3,0.58343,0.34997,0.01606,0.85159,0.84563,0.8801,0.67727,0.8611,0.78031,0.0233,0.000755,0.000755,0.000755
122,56283.2,0.57697,0.33494,0.01582,0.82801,0.83417,0.86635,0.66329,0.88909,0.93658,0.02399,0.000750875,0.000750875,0.000750875
123,56737,0.56216,0.35444,0.01511,0.85099,0.76104,0.83639,0.65162,0.82071,1.06265,0.02198,0.00074675,0.00074675,0.00074675
124,57194.4,0.56093,0.34413,0.01552,0.84567,0.80521,0.86548,0.65939,0.81373,0.85563,0.02155,0.000742625,0.000742625,0.000742625
125,57649.1,0.56868,0.34601,0.01577,0.86403,0.79946,0.85607,0.65344,0.87603,0.91589,0.0236,0.0007385,0.0007385,0.0007385
126,58104.5,0.56312,0.34443,0.01546,0.8268,0.80284,0.86339,0.66465,0.83774,0.86579,0.0225,0.000734375,0.000734375,0.000734375
127,58559.7,0.55635,0.34148,0.01542,0.82996,0.80918,0.85478,0.65403,0.8427,0.91993,0.02262,0.00073025,0.00073025,0.00073025
128,59011.5,0.55115,0.33779,0.01517,0.84565,0.82624,0.86618,0.65568,0.8755,0.8241,0.02369,0.000726125,0.000726125,0.000726125
129,59478.9,0.55659,0.3451,0.01518,0.8414,0.81512,0.86352,0.64538,0.89411,0.98671,0.02407,0.000722,0.000722,0.000722
130,59947.7,0.55828,0.32894,0.01536,0.85818,0.82329,0.86602,0.66357,0.86661,0.91687,0.0232,0.000717875,0.000717875,0.000717875
131,60416,0.55345,0.33455,0.01507,0.83117,0.82023,0.8732,0.66058,0.8508,0.81994,0.02288,0.00071375,0.00071375,0.00071375
132,60890.1,0.53257,0.34705,0.01456,0.85238,0.79648,0.85466,0.64576,0.87691,0.99688,0.02346,0.000709625,0.000709625,0.000709625
133,61370.7,0.56114,0.32821,0.01532,0.80777,0.81175,0.86541,0.65926,0.86525,0.9197,0.02345,0.0007055,0.0007055,0.0007055
134,61841.5,0.52259,0.33804,0.01408,0.82206,0.8083,0.85389,0.65076,0.84375,0.94441,0.02264,0.000701375,0.000701375,0.000701375
135,62312.8,0.55734,0.33605,0.01522,0.8503,0.77781,0.85881,0.65241,0.87106,0.8561,0.02342,0.00069725,0.00069725,0.00069725
136,62791.1,0.53291,0.30539,0.01456,0.85931,0.79288,0.84934,0.64676,0.8769,0.86924,0.02354,0.000693125,0.000693125,0.000693125
137,63262.3,0.52018,0.33162,0.01413,0.87379,0.79831,0.87515,0.67046,0.84971,0.82205,0.02256,0.000689,0.000689,0.000689
138,63727.7,0.52964,0.3372,0.0143,0.86407,0.80244,0.87383,0.66822,0.87924,0.84493,0.02324,0.000684875,0.000684875,0.000684875
139,64191.5,0.52756,0.31681,0.01445,0.87061,0.82816,0.87564,0.67522,0.84635,0.80927,0.02268,0.00068075,0.00068075,0.00068075
140,64658.1,0.5242,0.31764,0.01412,0.85003,0.84613,0.88399,0.68086,0.81063,0.88743,0.02178,0.000676625,0.000676625,0.000676625
141,65122.2,0.52757,0.31455,0.01412,0.83818,0.77844,0.87187,0.67591,0.84606,0.84543,0.02256,0.0006725,0.0006725,0.0006725
142,65589.1,0.52555,0.31403,0.01409,0.83148,0.85557,0.88902,0.69338,0.852,0.80921,0.02275,0.000668375,0.000668375,0.000668375
143,66057.8,0.51565,0.30597,0.01385,0.84899,0.83705,0.87794,0.67188,0.8669,0.76423,0.02325,0.00066425,0.00066425,0.00066425
144,66523.5,0.50529,0.29726,0.01388,0.86935,0.8475,0.86414,0.65657,0.86873,0.8994,0.02326,0.000660125,0.000660125,0.000660125
145,66985.8,0.5233,0.30284,0.01421,0.86562,0.82177,0.86442,0.6682,0.86151,0.92066,0.02296,0.000656,0.000656,0.000656
146,67452.2,0.50419,0.28794,0.01376,0.85222,0.8046,0.87666,0.67322,0.87241,0.87846,0.02353,0.000651875,0.000651875,0.000651875
147,67917.3,0.5011,0.30512,0.01357,0.84351,0.81213,0.87355,0.66911,0.88553,0.86274,0.0238,0.00064775,0.00064775,0.00064775
148,68414.8,0.49548,0.29084,0.01364,0.80456,0.81035,0.8499,0.64508,0.87064,0.93063,0.02333,0.000643625,0.000643625,0.000643625
149,68881.6,0.50871,0.30069,0.01388,0.86965,0.82456,0.86795,0.67515,0.85612,0.82548,0.02298,0.0006395,0.0006395,0.0006395
150,69327.5,0.48569,0.29513,0.01305,0.85675,0.82539,0.88314,0.68379,0.87363,0.78133,0.02353,0.000635375,0.000635375,0.000635375
151,69772.2,0.49656,0.30394,0.01349,0.87902,0.82105,0.88759,0.68019,0.88441,0.80056,0.02386,0.00063125,0.00063125,0.00063125
152,70217,0.50349,0.29348,0.01371,0.88553,0.79999,0.87395,0.66344,0.88324,0.91242,0.02378,0.000627125,0.000627125,0.000627125
153,70665,0.4872,0.30315,0.01329,0.8653,0.81812,0.87546,0.67259,0.84933,0.85196,0.02266,0.000623,0.000623,0.000623
154,71157.2,0.48389,0.29378,0.01325,0.85065,0.83641,0.8815,0.66032,0.86364,0.83943,0.02329,0.000618875,0.000618875,0.000618875
155,71634.1,0.48988,0.28078,0.01327,0.8319,0.83828,0.87543,0.66742,0.87102,0.80698,0.0234,0.00061475,0.00061475,0.00061475
156,72107.6,0.4869,0.29139,0.01335,0.88033,0.80948,0.8875,0.68266,0.86109,0.82626,0.02302,0.000610625,0.000610625,0.000610625
157,72569.8,0.48618,0.28455,0.01307,0.87912,0.83726,0.89357,0.69643,0.87156,0.80525,0.02318,0.0006065,0.0006065,0.0006065
158,73025.2,0.46855,0.27843,0.01273,0.83547,0.82898,0.87856,0.67204,0.88457,0.86479,0.02371,0.000602375,0.000602375,0.000602375
159,73487.8,0.50175,0.28102,0.01378,0.86143,0.81298,0.87459,0.67434,0.89169,0.92678,0.02358,0.00059825,0.00059825,0.00059825
160,73945.3,0.47895,0.28003,0.01313,0.83117,0.83989,0.87313,0.66494,0.9113,0.83758,0.02443,0.000594125,0.000594125,0.000594125
161,74400.6,0.47213,0.2789,0.01314,0.84834,0.8147,0.88021,0.6721,0.86428,0.86897,0.02304,0.00059,0.00059,0.00059
162,74856.8,0.46529,0.27898,0.01255,0.87654,0.83167,0.88348,0.67196,0.87785,0.86555,0.02354,0.000585875,0.000585875,0.000585875
163,75313.2,0.46564,0.28352,0.0127,0.87775,0.81689,0.87836,0.66934,0.89892,0.85935,0.02416,0.00058175,0.00058175,0.00058175
164,75769.2,0.46802,0.28386,0.01276,0.84315,0.79786,0.87239,0.66909,0.84717,0.84726,0.02276,0.000577625,0.000577625,0.000577625
165,76225.6,0.46891,0.27377,0.0128,0.8619,0.8269,0.87992,0.67858,0.85105,0.88304,0.02268,0.0005735,0.0005735,0.0005735
