epoch,train_Acc,train_F1,train_Prec,train_Rec,train_Loss,val_Acc,val_F1,val_Prec,val_Rec,val_Loss
14,0.512077271938324,0.5096076130867004,0.5100917220115662,0.5095241069793701,1.693443159358321,0.44102564454078674,0.34392181038856506,0.5624501705169678,0.4426686465740204,2.960491994711069
15,0.5158346891403198,0.5148502588272095,0.5155876874923706,0.5142159461975098,1.6898560937348068,0.5076923370361328,0.47039198875427246,0.5069233179092407,0.4962613880634308,1.6967356598530061
16,0.5458937287330627,0.5439696311950684,0.5440356731414795,0.5443320870399475,1.4396699067571121,0.5435897707939148,0.5227499604225159,0.5280637741088867,0.5300325751304626,1.570635666602697
17,0.5700483322143555,0.5675730109214783,0.5672101974487305,0.5684993267059326,1.311213881753173,0.48461538553237915,0.4472354054450989,0.4973822236061096,0.4864307641983032,1.8594412241226588
18,0.5421363115310669,0.5397092700004578,0.5398799180984497,0.5395557880401611,1.3885910231390117,0.4923076927661896,0.4589146077632904,0.4989122748374939,0.48422926664352417,1.8451984900694627
19,0.5609232187271118,0.5609198212623596,0.562096118927002,0.5600504279136658,1.3380878676154955,0.5205128192901611,0.4604606330394745,0.511837899684906,0.49981433153152466,1.8219043083679982
20,0.5292539000511169,0.5264127254486084,0.5263049006462097,0.527108907699585,1.4819523882494776,0.48461538553237915,0.4640467166900635,0.4918203353881836,0.4788544178009033,1.8600542655357948
21,0.5254964828491211,0.5243828892707825,0.5238036513328552,0.525499165058136,1.4587127412446903,0.4615384638309479,0.39533478021621704,0.5197805166244507,0.4624062776565552,2.220941648727808
22,0.5340847969055176,0.5349431037902832,0.5367146730422974,0.533849835395813,1.619917164294232,0.5153846144676208,0.4947015345096588,0.5398924946784973,0.5167420506477356,1.6993932668979352
23,0.5802469253540039,0.5793015956878662,0.5792174935340881,0.5797421932220459,1.2878817305792678,0.4923076927661896,0.44344082474708557,0.5326576828956604,0.4840220808982849,1.9230737588344475
24,0.5738056898117065,0.5730989575386047,0.5735868215560913,0.57266765832901,1.2811478079485112,0.528205156326294,0.4771038293838501,0.5509597063064575,0.5197259187698364,1.7314671852649786
25,0.5652173757553101,0.5615679025650024,0.5620554089546204,0.5614269971847534,1.3098314110463625,0.5512820482254028,0.5271667242050171,0.5413340926170349,0.5377991199493408,1.4970165894581722
26,0.550187885761261,0.548987090587616,0.5491039156913757,0.5491317510604858,1.4980699737674756,0.5538461804389954,0.5382563471794128,0.546246349811554,0.5438513159751892,1.4704234648973513
27,0.5732689499855042,0.5715345740318298,0.5707707405090332,0.5728240013122559,1.2871635843206335,0.4923076927661896,0.4058527946472168,0.5266705751419067,0.4827331304550171,2.075272840108627
28,0.544283390045166,0.5412465333938599,0.5406157970428467,0.542454719543457,1.367286749764021,0.5102564096450806,0.46214550733566284,0.5784550309181213,0.5128989219665527,2.094877235706036
29,0.5378422141075134,0.534966766834259,0.5358140468597412,0.5346171259880066,1.5307223727737649,0.5076923370361328,0.42720866203308105,0.6639385223388672,0.49268409609794617,2.1224848160376917
30,0.5410627722740173,0.5407034158706665,0.5425379276275635,0.5397210717201233,1.4446926535423634,0.5410256385803223,0.5409164428710938,0.5551562905311584,0.5415863990783691,1.492667287435287
31,0.5679012537002563,0.5659079551696777,0.5653129816055298,0.567214846611023,1.3182058314514364,0.4923076927661896,0.4593508839607239,0.548671305179596,0.4919183850288391,2.032464015178191
32,0.5700483322143555,0.5685034990310669,0.5693206787109375,0.5679781436920166,1.241583815711324,0.4948717951774597,0.446354478597641,0.5458097457885742,0.488874614238739,1.9732119230123666
33,0.5850778222084045,0.5840328931808472,0.5846856236457825,0.5836871266365051,1.1896635428974849,0.5384615659713745,0.4921260476112366,0.613734245300293,0.5378036499023438,1.9199770731803698
34,0.5872249007225037,0.5869340300559998,0.5871779918670654,0.5871601700782776,1.2438549582061111,0.5230769515037537,0.4795902669429779,0.5433352589607239,0.5120377540588379,1.748993061750363
35,0.5942028760910034,0.5911703109741211,0.591464102268219,0.591077983379364,1.1254472100984263,0.528205156326294,0.5000253319740295,0.5532713532447815,0.5208973288536072,1.7006162343881068
36,0.5872249007225037,0.5850630402565002,0.5859271883964539,0.5848215818405151,1.2592321131988296,0.5205128192901611,0.5079123973846436,0.5366111993789673,0.5167363286018372,1.6069383615102524
37,0.5539452433586121,0.5519692301750183,0.5524135828018188,0.5524559020996094,1.4003381972279654,0.5564102530479431,0.5330650806427002,0.5813053846359253,0.5511450171470642,1.6571031582661164
38,0.5603864789009094,0.5567687749862671,0.5573056936264038,0.5572529435157776,1.2856073950927742,0.5076923370361328,0.46802598237991333,0.5736192464828491,0.5118359327316284,1.7596053588084686
39,0.6060118079185486,0.6040234565734863,0.6045554876327515,0.603764533996582,1.1085652095684106,0.5666666626930237,0.521686315536499,0.6301282048225403,0.5601719617843628,1.5165869596676949
40,0.6258722543716431,0.6244444847106934,0.6243257522583008,0.6250917911529541,1.0254232317161254,0.5205128192901611,0.48677825927734375,0.5596232414245605,0.5127400755882263,1.5955801144624369
41,0.6135265827178955,0.6107293963432312,0.6109020113945007,0.6113436222076416,1.0865714500747696,0.528205156326294,0.5219382047653198,0.5559481382369995,0.5294996500015259,1.3627200823563796
42,0.5974234938621521,0.5958532094955444,0.5968870520591736,0.5954760909080505,1.1109703207169561,0.5307692289352417,0.4790547788143158,0.6157196760177612,0.5287415981292725,1.6943108109327463
43,0.6140633225440979,0.6112430691719055,0.6115617156028748,0.6117963790893555,1.0796269561037606,0.44102564454078674,0.3930334448814392,0.6537825465202332,0.4510197043418884,2.1930971549107476
44,0.5780998468399048,0.5772210955619812,0.5783022046089172,0.5771750211715698,1.2238852094720911,0.5589743852615356,0.5590596199035645,0.5814120173454285,0.5618036389350891,1.3523518816018716
45,0.5625335574150085,0.5596036911010742,0.5596410036087036,0.5601325035095215,1.3165028288488547,0.5333333611488342,0.5051224827766418,0.6321327090263367,0.5335431694984436,1.5750979671111474
46,0.5265700221061707,0.5236825346946716,0.5252945423126221,0.5230815410614014,1.567671378005658,0.5564102530479431,0.5357754826545715,0.5927952527999878,0.556551992893219,1.471410949413593
47,0.5770263075828552,0.5761251449584961,0.576042115688324,0.5762169361114502,1.3060378190719883,0.5564102530479431,0.5408263802528381,0.5561483502388,0.5481229424476624,1.2753246374619314
48,0.5968867540359497,0.595811128616333,0.5960713028907776,0.5959080457687378,1.173550083761374,0.571794867515564,0.5461064577102661,0.6083475947380066,0.566200315952301,1.4772598673135806
49,0.6022544503211975,0.5998489856719971,0.5998936891555786,0.6008346080780029,1.156204487454552,0.48461538553237915,0.4326050281524658,0.5453907251358032,0.48316460847854614,2.0002671040021456
50,0.5856146216392517,0.5837291479110718,0.585286021232605,0.5832951664924622,1.1267046197664974,0.528205156326294,0.5157999396324158,0.5958295464515686,0.5349633097648621,1.4814996713247055
51,0.5834675431251526,0.5822227001190186,0.5821315050125122,0.5823661684989929,1.1831122037869144,0.5076923370361328,0.4429919719696045,0.5913696885108948,0.4977898895740509,1.843690573863494
52,0.6054750680923462,0.6028779745101929,0.6029878854751587,0.6035041809082031,1.1088563670922658,0.5256410241127014,0.4887652099132538,0.5883059501647949,0.524445652961731,1.5917945317732982
53,0.6006441116333008,0.5982667207717896,0.5981575846672058,0.5986078381538391,1.1370236087856405,0.5205128192901611,0.4639059007167816,0.6603715419769287,0.521558403968811,1.8025991219740647
54,0.5979602932929993,0.5961989164352417,0.5967680811882019,0.5957753658294678,1.1193605906145585,0.5666666626930237,0.5301832556724548,0.6280930042266846,0.5587164163589478,1.4760016575837747
55,0.6178207397460938,0.6156088709831238,0.615052342414856,0.6165108680725098,1.0611067211762335,0.4615384638309479,0.44425255060195923,0.5696021318435669,0.4659229516983032,1.7840894527924367
56,0.5421363115310669,0.5404959321022034,0.542208731174469,0.5400662422180176,1.3678309431782476,0.4564102590084076,0.4184707999229431,0.5087883472442627,0.4503724277019501,1.772398070188669
57,0.6033279895782471,0.6017764210700989,0.6031746864318848,0.6010294556617737,1.143008863484418,0.5461538434028625,0.5253698229789734,0.6667618751525879,0.546579122543335,1.5265702828382834
58,0.5904455184936523,0.5881931781768799,0.5879898071289062,0.5887969732284546,1.2248960172880483,0.4769230782985687,0.4438474774360657,0.5069091320037842,0.4650985598564148,1.5705823262532552
59,0.6006441116333008,0.5984002351760864,0.5978968143463135,0.5997431874275208,1.1197174341526328,0.49743589758872986,0.46320921182632446,0.5540341138839722,0.49472254514694214,1.578067266024076
60,0.6119162440299988,0.6103193163871765,0.6099700927734375,0.6108443737030029,1.1014511548762544,0.5461538434028625,0.5234823822975159,0.587436854839325,0.5392831563949585,1.3726743997671664
61,0.6027911901473999,0.5999756455421448,0.6001803874969482,0.599985659122467,1.1050150074500649,0.5871794819831848,0.5896394848823547,0.6222689151763916,0.5919409990310669,1.2599359445082836
62,0.5335480570793152,0.5325837135314941,0.5330207943916321,0.532814621925354,1.4463296981825344,0.5,0.48704081773757935,0.5877524018287659,0.5142827033996582,1.5820817867914836
63,0.584004282951355,0.5830579996109009,0.5835551023483276,0.5826954245567322,1.222751242015161,0.5025641322135925,0.4454177916049957,0.6456464529037476,0.49906107783317566,1.8099046144730007
64,0.6188942790031433,0.6168209314346313,0.6167359948158264,0.617029070854187,1.045232929981209,0.5461538434028625,0.5217825174331665,0.571310818195343,0.5367013216018677,1.330082140213404
65,0.5947396755218506,0.5920934677124023,0.5930817723274231,0.5917027592658997,1.1621837994134752,0.571794867515564,0.5426684617996216,0.5622563362121582,0.5533797144889832,1.206126296825898
66,0.6054750680923462,0.6023001074790955,0.6021568179130554,0.6038154363632202,1.0881561854803237,0.48974359035491943,0.46265172958374023,0.5101995468139648,0.4831145107746124,1.4980092144165285
67,0.6033279895782471,0.6009756922721863,0.600762128829956,0.6015178561210632,1.1397600511165953,0.4871794879436493,0.4668506979942322,0.5139509439468384,0.4823843538761139,1.5867834745309293
68,0.6044015288352966,0.6031638383865356,0.6040611267089844,0.6024674773216248,1.150872633461023,0.5128205418586731,0.46737465262413025,0.5972623825073242,0.5067235827445984,1.7994596346830711
69,0.6027911901473999,0.6001124978065491,0.6013821363449097,0.6005488634109497,1.1463751793547592,0.5051282048225403,0.44245636463165283,0.5823351144790649,0.4937101900577545,1.651425538307581
70,0.616210401058197,0.6148195266723633,0.6160416603088379,0.6141554117202759,1.0746481813414406,0.5743589997291565,0.5706073045730591,0.5902359485626221,0.5745351314544678,1.2726716707914303
71,0.6081588864326477,0.6070518493652344,0.607074499130249,0.6072412133216858,1.1079354922872555,0.5512820482254028,0.5487857460975647,0.5790674090385437,0.5487999320030212,1.3431348922925117
72,0.623725175857544,0.6215077638626099,0.6234967708587646,0.6207714676856995,1.0881321124984447,0.528205156326294,0.458108127117157,0.632811427116394,0.5200338363647461,1.7490956911673912
73,0.6027911901473999,0.5989131927490234,0.5992170572280884,0.599865734577179,1.1788664125845885,0.5615384578704834,0.5519516468048096,0.5982914566993713,0.5636242032051086,1.3520412237216264
74,0.5754159688949585,0.5755199790000916,0.5748365521430969,0.5765690207481384,1.3820087059940374,0.5025641322135925,0.49110355973243713,0.5541148781776428,0.5085630416870117,1.642451162215991
75,0.6081588864326477,0.6075398325920105,0.6086245179176331,0.6068955063819885,1.104747005994769,0.5743589997291565,0.5477490425109863,0.6249669790267944,0.56927889585495,1.3941120474766462
76,0.6285560727119446,0.6274751424789429,0.627244770526886,0.6277555227279663,1.0630428060945234,0.5410256385803223,0.5134275555610657,0.611964225769043,0.5488228797912598,1.579491089246212
77,0.6054750680923462,0.6028870940208435,0.6031545400619507,0.6030524373054504,1.0812240113062814,0.5769230723381042,0.5608644485473633,0.5934175252914429,0.5711240768432617,1.3770955990522336
78,0.6366076469421387,0.6347610354423523,0.6347604990005493,0.6348246335983276,0.9887555996320994,0.5641025900840759,0.5356412529945374,0.5761096477508545,0.5522540211677551,1.3881790466797657
79,0.6092324256896973,0.6070077419281006,0.6070438623428345,0.6070972681045532,1.0952557628665378,0.5512820482254028,0.49735862016677856,0.5768584609031677,0.5349794030189514,1.5228051393460005
80,0.6038647294044495,0.6030778884887695,0.6038508415222168,0.6025756597518921,1.0977625608188262,0.5692307949066162,0.5306499600410461,0.6056867837905884,0.5596327185630798,1.406106941210918
81,0.5958132147789001,0.5941519737243652,0.5945218801498413,0.5944058895111084,1.1239508283886932,0.535897433757782,0.4932161569595337,0.550702691078186,0.5168127417564392,1.6480457116396
82,0.5990338325500488,0.596109926700592,0.595745325088501,0.5970727205276489,1.1735594421705122,0.5179487466812134,0.4646547734737396,0.5927529335021973,0.5011190176010132,1.7615597636271745
83,0.6060118079185486,0.603373646736145,0.6036627888679504,0.603367805480957,1.049392782419648,0.5564102530479431,0.5371106863021851,0.5697590112686157,0.5408324599266052,1.4928598290834671
84,0.604938268661499,0.6033180952072144,0.6036772727966309,0.6031414866447449,1.0950255182182282,0.5307692289352417,0.5094066858291626,0.5560067892074585,0.5196149945259094,1.452597368374849
85,0.6060118079185486,0.6041705012321472,0.604485273361206,0.6039657592773438,1.0862981614667244,0.5102564096450806,0.47108644247055054,0.5900864601135254,0.49782538414001465,1.648791992970002
86,0.6092324256896973,0.6066204309463501,0.6069661378860474,0.6067895889282227,1.1274933511060345,0.5256410241127014,0.5060967206954956,0.5965628623962402,0.5278372764587402,1.5023111535952642
87,0.5662909150123596,0.5658738613128662,0.5661032199859619,0.567062258720398,1.3042223101588775,0.464102566242218,0.40269187092781067,0.5182186365127563,0.4445871412754059,2.008708549768497
88,0.5990338325500488,0.5983434915542603,0.5985972285270691,0.5984911322593689,1.1417701364651331,0.5307692289352417,0.4873366951942444,0.5588160157203674,0.5160015821456909,1.5184112365429219
89,0.5931293368339539,0.5901927947998047,0.5900194048881531,0.5905908942222595,1.1067477698871286,0.5820512771606445,0.5535373091697693,0.6201000809669495,0.5743981003761292,1.4834385095498501
90,0.5995705723762512,0.5984098315238953,0.5989906787872314,0.5982769131660461,1.1194404844820531,0.5692307949066162,0.5319664478302002,0.5954367518424988,0.5563081502914429,1.4552805423736572
91,0.5770263075828552,0.5733062028884888,0.5730441212654114,0.5740441083908081,1.1549531495257597,0.5871794819831848,0.5817639231681824,0.6004089713096619,0.5861797332763672,1.2833622632882533
92,0.601180911064148,0.6010961532592773,0.600783109664917,0.6017112135887146,1.0919599026297602,0.5025641322135925,0.48786407709121704,0.5442594289779663,0.5013701915740967,1.6010435489507822
93,0.6113795042037964,0.6083939671516418,0.6089917421340942,0.6082953214645386,1.1502005310386212,0.5,0.4396100640296936,0.5637595653533936,0.4921121895313263,1.837310907168266
94,0.6178207397460938,0.61714106798172,0.6181685924530029,0.6167528629302979,1.0629023742240664,0.5538461804389954,0.5441571474075317,0.5736880302429199,0.5522518157958984,1.289514546516614
95,0.5432098507881165,0.544822096824646,0.5445630550384521,0.5454546213150024,1.4776683427029507,0.528205156326294,0.4831904172897339,0.6173752546310425,0.5243163108825684,1.7267057195687905
96,0.6076220870018005,0.6047399044036865,0.6043857336044312,0.6059038043022156,1.0729977247603657,0.5307692289352417,0.5031015872955322,0.5612722039222717,0.518908679485321,1.5185324302086463
97,0.5888352394104004,0.5859990119934082,0.5857371091842651,0.586927592754364,1.1476133099116756,0.5,0.42330846190452576,0.6746577024459839,0.49860015511512756,2.1663437354259
98,0.6167472004890442,0.6156291961669922,0.6169355511665344,0.6148039102554321,1.0924675854315888,0.5435897707939148,0.49422234296798706,0.6217948794364929,0.5233290195465088,1.5255547233116933
99,0.6044015288352966,0.6019178032875061,0.6017752289772034,0.6026487350463867,1.111273481969992,0.482051283121109,0.4466342329978943,0.529317319393158,0.47862911224365234,1.7905811933370737
100,0.5931293368339539,0.5916361808776855,0.5924885869026184,0.5916309356689453,1.1420353173057813,0.5641025900840759,0.527978777885437,0.6209059357643127,0.5540775060653687,1.4690602864974585
101,0.6199678182601929,0.6172374486923218,0.6180040240287781,0.6176078915596008,1.029549522548354,0.5564102530479431,0.5425845384597778,0.5967909097671509,0.5580390095710754,1.4125904712921533
102,0.6392914652824402,0.6378633975982666,0.6378378868103027,0.637898862361908,0.9830582277530377,0.5256410241127014,0.47953084111213684,0.6217991709709167,0.5188392400741577,1.6965174992879233
103,0.5947396755218506,0.5913735032081604,0.5937554836273193,0.5905740261077881,1.2390110675071557,0.5589743852615356,0.5189793109893799,0.6162288188934326,0.5538696050643921,1.535526762253199
104,0.6376811861991882,0.6343213319778442,0.6342378854751587,0.6346431374549866,0.9739759484254987,0.5153846144676208,0.47642362117767334,0.5670327544212341,0.5107888579368591,1.5622457226117452
105,0.6307031512260437,0.6284815073013306,0.6285435557365417,0.6285606026649475,0.9915401108854891,0.5333333611488342,0.49539002776145935,0.5852352380752563,0.5224798321723938,1.6662420648794907
106,0.5974234938621521,0.5946218967437744,0.5954790115356445,0.5948023796081543,1.1232005586818667,0.571794867515564,0.5605490803718567,0.5948655009269714,0.5697035789489746,1.284375
107,0.601180911064148,0.5999671816825867,0.5994861125946045,0.6016513109207153,1.1290447720262995,0.4769230782985687,0.4086605906486511,0.5706400275230408,0.465589314699173,2.1048780062259773
